bpm,Cybersickness
90.88095010471231,0
90.96871585890622,0
90.47181014798879,0
89.57678660701755,0
88.51458684375658,0
87.51615246596995,0
86.81029585125275,0
86.49807556705646,1
86.48253177511025,1
86.64967079579087,1
86.88549894947498,0
87.0791199557766,0
87.20340276849345,0
87.3225941340823,0
87.50556432205963,0
87.82118360194197,0
88.33190332129384,0
89.00412873625011,0
89.73032863157285,0
90.40106988922355,0
90.9069193911637,0
91.14935293730596,0
91.13026410572847,0
90.90566487062642,0
90.53209175221222,1
90.06608127069825,1
89.56796371923463,0
89.1208009462527,0
88.81608329618244,0
88.74531492782961,0
89.0,0
89.62934501946263,0
90.51336588483981,0
91.48978084271707,0
92.39630813967999,0
93.0707653471871,0
93.41157062479923,0
93.48058121049945,0
93.36693143550201,0
93.1597556310211,0
92.94778602792849,0
92.77826941083862,0
92.62147548007886,0
92.43931150541948,0
92.19368475663082,0
91.84813859522009,0
91.42981944896825,0
91.04849637837196,0
90.8194602535401,0
90.85800194458153,0
91.27106496440348,0
92.00061839715644,0
92.83740069143933,0
93.56655821866316,0
93.97323735023902,0
93.86423554245665,0
93.29804411332084,0
92.49553751742668,0
91.68029659497908,0
91.075902186183,0
90.87329446834043,0
91.02217871948638,0
91.3641380217899,0
91.74024544706225,0
91.99157406711454,0
91.9942562108767,0
91.79579804683144,0
91.49598798840655,0
91.19462722572717,0
90.99151043721959,0
90.95978642979622,0
91.08526259428582,1
91.33587821999363,1
91.67957259622492,0
92.08422687068834,0
92.50539617261059,0
92.87113465602032,0
93.10577541276302,0
93.13365153468413,0
92.88034412677631,0
92.34631508286586,0
91.64809151947105,0
90.91218465828807,0
90.26510572101303,0
89.83098686513054,0
89.66962147370602,0
89.7706170675421,1
90.12002991124243,1
90.70391626941054,1
91.50253996685126,1
92.4094927661946,1
93.25164610498051,1
93.8541551422901,1
94.0421750372044,1
93.66844580328188,1
92.83962904465672,0
91.79923294255845,0
90.79209207242134,0
90.06304100967974,0
89.8108395323817,0
89.95817612463273,0
90.3253764639647,0
90.73259845440975,0
91.0,0
91.01342308849824,0
90.9214460425901,0
90.93833126869188,0
91.27834117321991,0
92.15552992951463,0
93.65690350550406,0
95.52682034277957,0
97.45245287447318,0
99.12097353371666,0
100.22118875088898,0
100.61048751609465,0
100.45906716742509,0
99.97110707946945,0
99.35078662681693,0
98.79917441005303,0
98.39640769037052,0
98.06552964177673,0
97.71908457601664,0
97.26961680483518,0
96.63424816741316,0
95.82056925317269,0
94.9191025743779,0
94.02343722905566,0
93.22716231523277,0
92.61535963808362,0
92.17421372337273,0
91.82610440047115,0
91.49234808714341,0
91.09426120115401,0
90.57430358706182,0
90.03119822807777,0
89.63370570866915,0
89.55091697934691,0
89.95192299062198,0
90.93718084785907,0
92.27165721730285,0
93.61796829350018,0
94.63870525866388,0
94.99649312634745,0
94.49239475681134,0
93.3812527849685,0
92.0107430449899,1
90.7285413710465,1
89.88156612815379,1
89.65615222036823,1
89.88035164121037,1
90.33373835825077,1
90.7958863390601,1
91.04845609494197,0
90.99830076117858,0
90.74632204021911,0
90.41011398437651,0
90.10727064596377,0
89.95268735147268,0
89.98827581014345,0
90.17633138548896,0
90.47512102230345,0
90.84291166538124,0
91.23750091538126,0
91.60966359404847,0
91.9047683740133,0
92.06804486297725,0
92.04472266864174,0
91.7905099624402,0
91.35757123649991,0
90.85005442120664,0
90.37261129974763,0
90.02989365531016,0
89.92655327108147,0
90.16724193024885,0
90.85661141599954,0
92.09931351152085,0
94.0,0
