bpm,Cybersickness
84.80098003610011,0
85.01057406148614,0
84.97963264963809,0
84.64556112832373,0
84.12856811736705,0
83.58078428976071,0
83.15434031849753,0
83.00135092851731,0
83.21168584369119,0
83.67186614981992,0
84.22695422501346,0
84.72201244738167,0
85.00210339794258,1
84.95611699851442,1
84.63956421162104,1
84.14754580755225,1
83.57516255659782,1
83.0175152290476,1
82.5495202351649,1
82.15670789566154,1
81.79987314533489,0
81.43981004705479,1
81.03731266369107,1
80.57202229750754,1
80.12089505519364,1
79.79220383396867,1
79.69423649259824,1
79.93528088984786,1
80.59462373120053,1
81.57656316507708,1
82.72009003348666,1
83.86408324117072,1
84.84742169287088,1
85.52977570601485,1
85.91795932383538,1
86.08227003384906,1
86.09325555297688,0
86.02146359813979,0
85.93360226171053,0
85.86434109252322,0
85.83242058038505,0
85.85646559447486,0
85.95510100397145,0
86.14271046380125,0
86.39166225582916,0
86.65032019526967,0
86.86676684955594,0
86.98908478612118,0
86.97247291016147,0
86.85657699908451,0
86.7363524148472,0
86.70771425746854,0
86.86657762696753,0
87.29971786180556,0
87.96251231937936,0
88.71186103080353,0
89.4022805507078,0
89.88828743372204,0
90.03195099874574,0
89.82878387228455,0
89.38859179985623,0
88.82487441864468,0
88.25113136583387,0
87.77671698371171,0
87.41933329794557,0
87.10703403737021,0
86.76412850129387,0
86.31492598902474,0
85.68648033060263,0
84.88355672351452,0
83.99771951354268,0
83.12510210520081,0
82.36183790300282,0
81.8021290622995,0
81.46802258715113,0
81.28948971314747,0
81.19051192559877,0
81.09507070981535,0
80.92823175298757,0
80.67066469308529,0
80.38419157929346,0
80.13705842425298,0
79.9975112406047,0
80.03342238365529,0
80.2849086830848,0
80.74567990655913,0
81.40503004034352,0
82.25225307070306,0
83.27634761188796,0
84.43202952045019,0
85.60820217976148,0
86.68631387105067,0
87.54781287554681,0
88.07447132610055,0
88.21384352882696,0
88.05886543073807,0
87.72193087637503,0
87.31543371027904,0
86.95167073966599,0
86.70147281920576,0
86.52984434590061,0
86.38515094356535,0
86.2157582360148,0
85.97004923771043,0
85.61844807796196,0
85.19654711376896,0
84.75192512479623,0
84.33216089070858,0
83.98483319117085,0
83.75752080584788,0
83.69780251440449,0
83.8532570965055,0
84.27146333181571,0
85.0,0
