bpm,Cybersickness
92.91652324810357,0
93.4960017732465,0
93.88982425666005,0
93.99255159191391,0
93.75511398908904,0
93.26662131024526,0
92.63696856364848,0
91.9760507575647,0
91.39376290025989,0
91.0,0
90.87332187078684,0
90.96694754956542,0
91.20276087901664,0
91.50264570182135,0
91.7884858606604,0
91.98216519821466,0
92.01783324827639,0
91.9111818591463,0
91.71116743341919,0
91.46684449921872,0
91.2272675846686,0
91.04149121789249,0
90.95536928069104,0
90.97754814135973,0
91.09266932077124,0
91.28497425900788,0
91.53870439615207,0
91.83810117228606,0
92.16695949778051,0
92.49880409963554,0
92.79688952148092,0
93.02402377723465,0
93.1430148808147,0
93.1166708461391,1
92.90841311363862,1
92.51846871451056,1
92.00411334564052,1
91.42753011601621,1
90.85090213462537,1
90.33641251045573,1
89.94619108338371,1
89.72430946452981,1
89.67057263346271,1
89.77812693082927,1
90.04011869727643,1
90.44969427345103,1
91.0,1
91.67100113259504,1
92.38993858700707,1
93.07087219403174,1
93.62786178446484,1
93.9749671891021,1
94.02624823873919,1
93.7156607774863,1
93.10942934596805,1
92.32773647291778,1
91.49092385517535,1
90.71933318958061,1
90.13330617297353,1
89.8428764464299,1
89.83824650276894,1
90.03230841657967,1
90.33666575548067,1
90.66292208709055,1
90.92268097902779,1
91.03158164934841,1
90.99808327616842,1
90.9234649976639,1
90.91304160244832,1
91.0721278791352,1
91.50603861633796,1
92.31848936459001,1
93.51724138961545,1
94.96132681568439,1
96.4969838624256,1
97.97045074946796,1
99.2279656964402,1
100.11596300362869,1
100.54734831423615,1
100.5979702979059,1
100.36818770647756,1
99.95835929179073,1
99.46884380568498,1
99.0,1
98.62829576185683,1
98.33463551950258,1
98.07603283646584,1
97.80950127627518,1
97.49205440245919,1
97.08070577854647,1
96.54105187525145,1
95.89574833026015,1
95.19072762554669,1
94.4719909063426,1
93.78553931787944,1
93.17737400538886,1
92.68931458845158,1
92.31457045095794,1
92.01498953441734,1
91.75189708963292,1
91.48661836740767,1
91.1804786185447,1
90.79734031784575,1
90.35942209208324,1
89.94729872000009,1
89.64408220433806,1
89.53288454783876,1
89.69681775324392,1
90.2174570577369,1
91.0841717650052,1
92.14341198181755,1
93.22933369047661,1
94.17609287328497,1
94.81784551254522,1
94.98900741656671,1
94.61207540993804,1
93.82546172883487,1
92.8000568602734,1
91.70675129126965,1
90.71643550883984,1
90.0,1
89.68179611237437,1
89.70001863601952,1
89.94632322160004,1
90.31236551978054,1
90.68980118122565,1
90.97028585659999,1
91.06149993317551,1
90.9776562471898,1
90.77642672055953,1
90.51561147309421,1
90.25301062460345,1
90.04642429489672,1
89.94978530232906,1
89.97206908584647,1
90.09324632348591,1
90.29280428060252,1
90.5502302225515,1
90.84501141468797,1
91.15650161936261,1
91.4609840298235,1
91.7316712702159,1
91.94164246168073,1
92.06397672535886,1
92.07175318239115,1
91.93853465504502,1
91.66690603317934,1
91.30443641141984,1
90.90256449340437,1
90.51272898277084,1
90.18636858315718,1
89.97492199820121,1
89.92982793154091,1
90.10252508681413,1
90.54445216765873,1
91.30704787771266,1
92.44175092061379,1
94.0,1
