time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,
189,0.011787,1.114189,-0.013785,0.084509,-0.02324,-0.008248,-0.996118,-0.082222,0.720824,0.280081,-0.218865,0.027863,-0.113727,-0.968704,0.032727,0.640393,0.250541,-0.077639,0.031143,0.189314,0.978347,0,0,0,0,0,0,0,1,0,0,0,
190,0.017565,1.106877,-0.00924,0.049954,-0.057759,-0.016494,-0.996944,-0.08322,0.72223,0.280366,-0.214997,0.028117,-0.113961,-0.969535,0.032174,0.639129,0.251147,-0.078039,0.029907,0.190141,0.978193,0,0,0,0,0,0,0,1,0,0,0,
191,0.008092,1.111101,-0.011804,0.071592,-0.001516,-0.00272,-0.997429,-0.082802,0.722359,0.280158,-0.21007,0.028464,-0.11018,-0.971041,0.032475,0.638921,0.250897,-0.078663,0.029854,0.190063,0.97816,0,0,0,0,0,0,0,1,0,0,0,
192,0.003635,1.107573,-0.010605,0.054173,0.030836,0.014847,-0.997945,-0.082553,0.722152,0.280148,-0.206161,0.028881,-0.105732,-0.97236,0.032376,0.638756,0.251018,-0.078514,0.028937,0.191109,0.977996,0,0,0,0,0,0,0,0,1,0,0,
193,0.003629,1.104684,-0.008237,0.038903,0.034947,0.016829,-0.99849,-0.08245,0.723277,0.280172,-0.198058,0.031066,-0.099112,-0.974672,0.032453,0.639035,0.251394,-0.079154,0.029078,0.190691,0.978021,1,0,0,0,0,0,0,0,0,0,0,
194,0.008975,1.10477,-0.007859,0.038902,0.011454,0.011155,-0.999115,-0.082044,0.723975,0.279875,-0.192525,0.030967,-0.09547,-0.976146,0.032719,0.63906,0.251063,-0.079745,0.028911,0.190663,0.977984,1,0,0,0,0,0,0,0,0,0,0,
195,0.001977,1.105006,-0.008013,0.039871,0.045377,0.015679,-0.998051,-0.081998,0.725424,0.279534,-0.189356,0.029626,-0.09304,-0.977042,0.032188,0.641782,0.250377,-0.080371,0.029308,0.191196,0.977817,1,0,0,0,0,0,0,0,0,0,0,
196,0.007195,1.10465,-0.00881,0.039642,0.034638,0.02825,-0.998214,-0.081365,0.724765,0.278281,-0.180722,0.031626,-0.082918,-0.979522,0.032465,0.640004,0.250393,-0.079837,0.02931,0.190888,0.977921,1,0,0,0,0,0,0,0,0,0,0,
197,0.008474,1.097591,-0.004927,0.007215,0.023979,0.028024,-0.999294,-0.081865,0.724914,0.2787,-0.178007,0.029404,-0.083351,-0.980052,0.031963,0.639656,0.251061,-0.080174,0.028997,0.191827,0.977719,1,0,0,0,0,0,0,0,0,0,0,
198,0.009933,1.098425,-0.004348,0.013632,0.020864,0.027168,-0.99932,-0.081638,0.725479,0.278944,-0.176974,0.029378,-0.083606,-0.980218,0.032145,0.638889,0.251587,-0.080734,0.029065,0.19129,0.977776,1,0,0,0,0,0,0,0,0,0,0,
199,0.016144,1.098682,-0.00483,0.013735,-0.00822,0.027702,-0.999488,-0.081428,0.726316,0.27815,-0.175518,0.028749,-0.083133,-0.980539,0.032317,0.638925,0.25105,-0.081092,0.028941,0.191703,0.977669,1,0,0,0,0,0,0,0,0,0,0,
200,0.019945,1.098697,-0.004936,0.012106,-0.027312,0.029564,-0.999116,-0.08128,0.725497,0.278447,-0.178611,0.02887,-0.081296,-0.98013,0.031393,0.639493,0.251814,-0.080388,0.028324,0.192017,0.977683,1,0,0,0,0,0,0,0,0,0,0,
201,0.019489,1.099815,-0.005968,0.018732,-0.023552,0.026638,-0.999192,-0.081537,0.726414,0.278335,-0.173003,0.028777,-0.08009,-0.981238,0.032137,0.640313,0.251102,-0.082236,0.029434,0.190718,0.977751,1,0,0,0,0,0,0,0,0,0,0,
202,0.015477,1.101207,-0.006268,0.022768,-0.010806,0.020379,-0.999475,-0.081647,0.727489,0.278276,-0.169788,0.0287,-0.079082,-0.981883,0.032073,0.63989,0.251271,-0.082354,0.028865,0.191322,0.97764,1,0,0,0,0,0,0,0,0,0,0,
203,0.012363,1.103664,-0.007567,0.035785,0.005434,0.018545,-0.999173,-0.08155,0.726891,0.278608,-0.17013,0.029227,-0.078414,-0.981862,0.032169,0.640762,0.251121,-0.081995,0.029197,0.191302,0.977665,1,0,0,0,0,0,0,0,0,0,0,
204,0.011215,1.109649,-0.015032,0.064756,-0.001132,0.011552,-0.997834,-0.082234,0.730097,0.277412,-0.164735,0.030763,-0.083048,-0.982354,0.032141,0.639446,0.250198,-0.081023,0.026836,0.194028,0.977276,1,0,0,0,0,0,0,0,0,0,0,
205,0.013861,1.11033,-0.015525,0.064581,-0.032386,-0.004637,-0.997376,-0.082025,0.728956,0.277522,-0.167871,0.02955,-0.079129,-0.982184,0.030999,0.640897,0.250361,-0.082975,0.029154,0.192253,0.977397,0,0,0,0,0,0,0,1,0,0,0,
206,0.005744,1.11028,-0.015199,0.062398,0.01015,9.70E-05,-0.998,-0.082008,0.729223,0.277366,-0.166645,0.033842,-0.077431,-0.982389,0.03207,0.641689,0.250074,-0.082788,0.029817,0.192149,0.977413,0,0,0,0,0,0,0,1,0,0,0,
207,-0.011847,1.113028,-0.019727,0.077686,0.136198,0.023193,-0.987359,-0.082081,0.728721,0.278375,-0.162254,0.032256,-0.074732,-0.983386,0.031872,0.640482,0.250964,-0.082771,0.02892,0.192531,0.977366,0,0,0,0,0,0,0,1,0,0,0,
208,0.004529,1.109748,-0.014925,0.067318,0.043968,0.017084,-0.996616,-0.082297,0.728474,0.278078,-0.161737,0.030981,-0.074251,-0.983549,0.031936,0.639549,0.251057,-0.083065,0.029542,0.192506,0.977328,1,0,0,0,0,0,0,0,0,0,0,
209,-0.003319,1.105386,-0.01334,0.045643,0.091223,0.025295,-0.994462,-0.080901,0.728049,0.278337,-0.159603,0.031263,-0.07152,-0.984091,0.032953,0.639475,0.251337,-0.083118,0.029178,0.192416,0.977351,1,0,0,0,0,0,0,0,0,0,0,
210,0.010623,1.107066,-0.012157,0.049509,0.007659,0.013051,-0.998659,-0.081897,0.728009,0.278312,-0.159346,0.031364,-0.069357,-0.984284,0.031279,0.639531,0.25175,-0.081856,0.028591,0.193292,0.977303,1,0,0,0,0,0,0,0,0,0,0,
211,0.011083,1.107648,-0.01239,0.056558,0.010308,0.018057,-0.998183,-0.082187,0.729994,0.277802,-0.153039,0.033564,-0.066791,-0.985389,0.031701,0.64044,0.251277,-0.08341,0.029121,0.192454,0.977321,1,0,0,0,0,0,0,0,0,0,0,
212,0.013951,1.106157,-0.01148,0.050037,0.010596,0.030485,-0.998226,-0.082479,0.728914,0.278039,-0.152759,0.033329,-0.065919,-0.985499,0.031347,0.640486,0.250742,-0.085025,0.028632,0.192633,0.977161,1,0,0,0,0,0,0,0,0,0,0,
213,0.014321,1.099788,-0.007283,0.02203,0.010289,0.031493,-0.999208,-0.081933,0.728591,0.278001,-0.154138,0.033198,-0.06581,-0.985296,0.030938,0.639926,0.250386,-0.086111,0.026184,0.197182,0.976227,0,0,0,0,0,0,0,1,0,0,0,
214,0.013365,1.10692,-0.010703,0.051378,0.014652,0.029021,-0.99815,-0.082508,0.728826,0.278422,-0.153812,0.033987,-0.066433,-0.985278,0.030939,0.640238,0.250726,-0.087113,0.026945,0.196568,0.976241,0,0,0,0,0,0,0,1,0,0,0,
215,0.023401,1.101343,-0.009101,0.030519,-0.033203,0.031525,-0.998485,-0.082806,0.729173,0.278078,-0.154234,0.034408,-0.067722,-0.98511,0.030726,0.640462,0.250357,-0.087278,0.026898,0.19624,0.976293,1,0,0,0,0,0,0,0,0,0,0,
216,0.024237,1.101573,-0.0091,0.030806,-0.034819,0.03119,-0.998432,-0.082454,0.728872,0.278379,-0.15412,0.034739,-0.067141,-0.985156,0.031131,0.640768,0.250369,-0.087206,0.026978,0.19596,0.976354,1,0,0,0,0,0,0,0,0,0,0,
217,0.036198,1.106899,-0.012459,0.050966,-0.117308,0.009004,-0.991746,-0.081918,0.729079,0.278104,-0.156184,0.034113,-0.065473,-0.984965,0.030597,0.640706,0.251158,-0.085906,0.027703,0.195215,0.976598,1,0,0,0,0,0,0,0,0,0,0,
218,0.017505,1.103105,-0.006678,0.031275,-0.023535,0.021902,-0.998994,-0.083257,0.73062,0.278744,-0.15168,0.036859,-0.067789,-0.985413,0.030998,0.640296,0.250647,-0.086754,0.026025,0.197266,0.976157,0,0,0,0,0,0,0,0,1,0,0,
219,0.014339,1.118597,-0.012752,0.111958,-0.008969,0.012733,-0.993591,-0.083143,0.730282,0.278691,-0.152171,0.036037,-0.069285,-0.985264,0.030959,0.641115,0.250157,-0.086722,0.026278,0.197284,0.976149,0,0,0,0,0,0,0,0,1,0,0,
220,0.011332,1.125155,-0.019068,0.141435,0.006872,0.015803,-0.989798,-0.083426,0.729235,0.278985,-0.154569,0.038071,-0.068964,-0.984837,0.031103,0.640306,0.250648,-0.086399,0.027782,0.196251,0.976345,0,0,0,0,0,0,0,0,1,0,0,
221,0.029595,1.113512,-0.018217,0.085966,-0.104376,-0.007714,-0.990785,-0.084026,0.729612,0.278723,-0.157696,0.040766,-0.071447,-0.984056,0.030791,0.640105,0.250852,-0.086761,0.027927,0.195836,0.976392,0,0,0,0,0,0,0,1,0,0,0,
222,0.010087,1.105961,-0.011067,0.048322,0.00037,0.008589,-0.998795,-0.084303,0.730163,0.279099,-0.15539,0.040614,-0.073258,-0.984296,0.030809,0.639557,0.250222,-0.086554,0.025817,0.197317,0.97617,0,0,0,0,0,0,0,1,0,0,0,
223,0.006437,1.11301,-0.013531,0.082097,0.024578,0.015039,-0.996208,-0.084258,0.730001,0.279529,-0.156047,0.040436,-0.073593,-0.984174,0.030771,0.639493,0.250583,-0.086796,0.025815,0.197466,0.976119,1,0,0,0,0,0,0,0,0,0,0,
224,0.000724,1.104217,-0.010425,0.037795,0.06563,0.030534,-0.99666,-0.083883,0.728386,0.27886,-0.159059,0.039723,-0.071417,-0.983881,0.029956,0.639165,0.25077,-0.086213,0.025174,0.196995,0.976282,1,0,0,0,0,0,0,0,0,0,0,
225,0.007364,1.107314,-0.009981,0.053461,0.032876,0.021417,-0.997799,-0.084306,0.729486,0.279023,-0.157995,0.039683,-0.075045,-0.983784,0.030706,0.639417,0.250307,-0.087392,0.025038,0.197641,0.97605,1,0,0,0,0,0,0,0,0,0,0,
226,0.009047,1.107295,-0.010687,0.055454,0.022918,0.017607,-0.998043,-0.083991,0.729765,0.279299,-0.157775,0.039757,-0.075177,-0.983806,0.030935,0.63988,0.250376,-0.087524,0.025402,0.1972,0.976118,1,0,0,0,0,0,0,0,0,0,0,
227,0.008612,1.105942,-0.010398,0.050291,0.024421,0.018833,-0.998258,-0.084361,0.729858,0.278893,-0.157508,0.040098,-0.07543,-0.983816,0.030759,0.639403,0.250067,-0.087468,0.025309,0.197299,0.976105,1,0,0,0,0,0,0,0,0,0,0,
228,0.010172,1.107185,-0.010454,0.053502,0.022268,0.024575,-0.998017,-0.084263,0.729,0.279438,-0.159628,0.040521,-0.07357,-0.983598,0.030231,0.639675,0.250911,-0.086517,0.024963,0.197146,0.97623,1,0,0,0,0,0,0,0,0,0,0,
229,0.009428,1.103533,-0.008292,0.038823,0.024502,0.023956,-0.998658,-0.085118,0.729867,0.27945,-0.154799,0.041824,-0.073667,-0.984308,0.030274,0.639495,0.250421,-0.087378,0.024743,0.197128,0.976163,0,0,0,0,0,0,0,1,0,0,0,
230,0.010434,1.105349,-0.008036,0.045002,0.022685,0.024353,-0.998432,-0.084764,0.730641,0.279669,-0.154555,0.041873,-0.073876,-0.984328,0.030714,0.639884,0.250382,-0.08783,0.02451,0.197035,0.976147,0,0,0,0,0,0,0,1,0,0,0,
231,0.012475,1.105345,-0.008778,0.045986,0.016904,0.02754,-0.998419,-0.084794,0.730368,0.279538,-0.155,0.041797,-0.073924,-0.984258,0.030433,0.640345,0.250033,-0.087807,0.024615,0.197201,0.976113,0,0,0,0,0,0,0,1,0,0,0,
232,0.012699,1.105808,-0.009316,0.046605,0.015841,0.027923,-0.998397,-0.085373,0.730174,0.279789,-0.154681,0.041972,-0.073576,-0.984327,0.030203,0.640165,0.250492,-0.088062,0.024764,0.197255,0.976075,0,0,0,0,0,0,0,1,0,0,0,
233,0.011687,1.106317,-0.008954,0.050715,0.017743,0.02292,-0.998293,-0.085249,0.730619,0.279666,-0.153825,0.042159,-0.074765,-0.984363,0.030716,0.640228,0.249838,-0.088098,0.024814,0.196971,0.976128,0,0,0,0,0,0,0,1,0,0,0,
234,0.011892,1.099839,-0.005622,0.021941,0.014905,0.0236,-0.99937,-0.085076,0.730851,0.278992,-0.153856,0.041759,-0.074131,-0.984423,0.030075,0.640304,0.249307,-0.087323,0.023031,0.197838,0.976066,0,0,0,0,0,0,0,1,0,0,0,
235,0.01332,1.109913,-0.011753,0.06623,0.005159,0.016902,-0.997648,-0.084425,0.73018,0.279464,-0.154537,0.041494,-0.072631,-0.98444,0.030306,0.639625,0.250158,-0.087246,0.023452,0.198406,0.975947,0,0,0,0,0,0,0,1,0,0,0,
236,0.013092,1.108806,-0.010936,0.064406,0.005369,0.016179,-0.997778,-0.084743,0.731118,0.279473,-0.152828,0.041768,-0.073676,-0.984617,0.030516,0.642978,0.248681,-0.088601,0.02305,0.198894,0.975736,0,0,0,0,0,0,0,1,0,0,0,
237,0.012429,1.108019,-0.011025,0.060906,0.006309,0.016042,-0.997995,-0.085639,0.73113,0.27903,-0.152245,0.042328,-0.075114,-0.984575,0.030218,0.643866,0.247238,-0.089112,0.022701,0.199682,0.975536,0,0,0,0,0,0,0,1,0,0,0,
238,0.012317,1.108705,-0.010032,0.062565,0.007079,0.015745,-0.997892,-0.086104,0.731509,0.279828,-0.152173,0.042582,-0.0759,-0.984515,0.029741,0.643832,0.247755,-0.088925,0.022437,0.200068,0.97548,0,0,0,0,0,0,0,1,0,0,0,
239,0.013254,1.109398,-0.011682,0.06541,0.005098,0.019207,-0.997661,-0.085207,0.73023,0.279615,-0.154717,0.042181,-0.073425,-0.984323,0.029596,0.643394,0.248609,-0.087873,0.023247,0.19929,0.975716,0,0,0,0,0,0,0,1,0,0,0,
240,0.009312,1.105734,-0.009213,0.051582,0.031684,0.027828,-0.997778,-0.086027,0.730417,0.279642,-0.152989,0.042753,-0.075466,-0.984414,0.029818,0.641599,0.248375,-0.089185,0.022849,0.199594,0.975544,0,0,0,0,0,0,0,1,0,0,0,
241,0.011129,1.105783,-0.008158,0.050297,0.023092,0.027212,-0.998096,-0.086012,0.730921,0.279745,-0.152555,0.042082,-0.076258,-0.984449,0.030018,0.639514,0.249412,-0.089805,0.023114,0.199723,0.975454,1,0,0,0,0,0,0,0,0,0,0,
242,0.012936,1.106391,-0.008865,0.053322,0.018046,0.028412,-0.99801,-0.085818,0.730942,0.27963,-0.153219,0.042175,-0.074873,-0.984449,0.029586,0.639702,0.249572,-0.090672,0.023393,0.199824,0.975347,1,0,0,0,0,0,0,0,0,0,0,
243,0.012715,1.106617,-0.009323,0.053962,0.017748,0.030292,-0.997926,-0.085667,0.730663,0.279498,-0.153505,0.042197,-0.073743,-0.984488,0.029419,0.639765,0.249919,-0.090149,0.023537,0.199544,0.975449,1,0,0,0,0,0,0,0,0,0,0,
244,0.012769,1.105223,-0.008151,0.05081,0.01796,0.029323,-0.998116,-0.08635,0.731248,0.279583,-0.150877,0.042406,-0.075518,-0.984751,0.029555,0.640237,0.249078,-0.091381,0.022848,0.20015,0.975227,0,0,0,0,0,0,0,1,0,0,0,
245,0.013052,1.102737,-0.006108,0.038678,0.016503,0.029862,-0.998669,-0.086508,0.731467,0.27936,-0.150328,0.042748,-0.07532,-0.984836,0.029736,0.639612,0.24869,-0.091061,0.022491,0.200134,0.975268,0,0,0,0,0,0,0,1,0,0,0,
246,0.01494,1.104188,-0.006513,0.043019,0.013319,0.033944,-0.998409,-0.086197,0.731286,0.279761,-0.151741,0.043026,-0.073801,-0.984722,0.029534,0.640077,0.249351,-0.090358,0.022854,0.199605,0.975434,0,0,0,0,0,0,0,1,0,0,0,
247,0.024614,1.101707,-0.005599,0.036663,-0.036051,0.027737,-0.998292,-0.086995,0.73125,0.279868,-0.151349,0.043234,-0.075591,-0.984637,0.029626,0.644096,0.247573,-0.091517,0.022956,0.199683,0.975307,1,0,0,0,0,0,0,0,0,0,0,
248,0.030915,1.106701,-0.009242,0.055621,-0.090804,-0.007812,-0.994284,-0.087009,0.732565,0.279759,-0.150115,0.042978,-0.075917,-0.984812,0.029869,0.645823,0.24688,-0.092042,0.023302,0.199708,0.975245,1,0,0,0,0,0,0,0,0,0,0,
249,0.010762,1.106802,-0.009139,0.054198,-0.00045,-0.000331,-0.99853,-0.086405,0.732319,0.279897,-0.149754,0.043781,-0.075331,-0.984877,0.029395,0.646275,0.246557,-0.090383,0.021782,0.201019,0.975166,0,0,0,0,0,0,0,0,1,0,0,
250,0.012038,1.103182,-0.004888,0.037583,-0.003132,0.008127,-0.999256,-0.087524,0.732207,0.279869,-0.149227,0.043942,-0.076112,-0.98489,0.027715,0.646712,0.245293,-0.088933,0.015752,0.203617,0.974876,1,0,0,0,0,0,0,0,0,0,0,
251,0.012738,1.111573,-0.009551,0.07949,-0.002806,0.008397,-0.996796,-0.088298,0.73316,0.280386,-0.147302,0.046531,-0.076804,-0.985007,0.028285,0.64748,0.244868,-0.089981,0.015284,0.203599,0.974791,0,0,0,0,0,0,0,1,0,0,0,
252,0.014189,1.114366,-0.012353,0.092922,-0.007946,0.006136,-0.995623,-0.087844,0.732935,0.280148,-0.147467,0.044884,-0.077085,-0.985036,0.028466,0.648245,0.244529,-0.090787,0.015767,0.203553,0.974718,0,0,0,0,0,0,0,1,0,0,0,
253,0.014965,1.112355,-0.012285,0.085349,-0.014419,0.005285,-0.996233,-0.088199,0.732811,0.279942,-0.147487,0.044901,-0.077976,-0.984963,0.028209,0.64799,0.243913,-0.09081,0.015009,0.204509,0.974528,0,0,0,0,0,0,0,1,0,0,0,
254,0.014566,1.114093,-0.013093,0.091827,-0.008592,0.010067,-0.995687,-0.087677,0.732143,0.280291,-0.149343,0.044716,-0.075943,-0.98485,0.027808,0.646783,0.245263,-0.090331,0.015325,0.203347,0.974811,0,0,0,0,0,0,0,1,0,0,0,
255,0.008536,1.112102,-0.012173,0.083939,0.027794,0.018632,-0.995909,-0.088182,0.732904,0.280091,-0.147507,0.045961,-0.077958,-0.984912,0.028451,0.648349,0.244078,-0.092157,0.016185,0.203835,0.974524,0,0,0,0,0,0,0,1,0,0,0,
256,0.004735,1.10786,-0.010555,0.063727,0.054866,0.028971,-0.996037,-0.088232,0.733113,0.279715,-0.147395,0.045775,-0.077899,-0.984942,0.02759,0.644778,0.245205,-0.092388,0.016052,0.204193,0.974429,1,0,0,0,0,0,0,0,0,0,0,
257,0.01383,1.107658,-0.008779,0.061103,0.004479,0.021717,-0.997885,-0.087816,0.732619,0.280029,-0.149334,0.044848,-0.075646,-0.984868,0.027413,0.640939,0.247835,-0.091445,0.016519,0.202994,0.974761,1,0,0,0,0,0,0,0,0,0,0,
258,0.012422,1.108777,-0.008488,0.066169,0.012157,0.022009,-0.997492,-0.08798,0.732957,0.280351,-0.147199,0.045431,-0.075441,-0.985179,0.028055,0.639769,0.248431,-0.091874,0.016253,0.203505,0.974618,1,0,0,0,0,0,0,0,0,0,0,
259,0.0132,1.108045,-0.00892,0.065003,0.014176,0.025357,-0.997462,-0.088727,0.732754,0.280246,-0.146506,0.046609,-0.077359,-0.985078,0.028119,0.639194,0.247825,-0.092903,0.015943,0.203949,0.974433,1,0,0,0,0,0,0,0,0,0,0,
260,0.010456,1.098363,-0.004034,0.018099,0.022243,0.030406,-0.999126,-0.089064,0.733265,0.280244,-0.146825,0.046636,-0.077451,-0.985022,0.02776,0.639196,0.247894,-0.092993,0.016134,0.203897,0.974432,0,0,0,0,0,0,0,1,0,0,0,
261,0.009181,1.104965,-0.005875,0.044914,0.026056,0.024874,-0.998341,-0.088247,0.732889,0.280946,-0.148165,0.047023,-0.077254,-0.984819,0.027971,0.639705,0.248065,-0.094076,0.01561,0.206174,0.973857,0,0,0,0,0,0,0,1,0,0,0,
262,0.013673,1.104725,-0.006005,0.047338,0.010889,0.029413,-0.998386,-0.089279,0.733491,0.280612,-0.146222,0.047404,-0.077898,-0.98504,0.027135,0.639558,0.24724,-0.095673,0.012856,0.209014,0.973137,1,0,0,0,0,0,0,0,0,0,0,
263,0.015824,1.104467,-0.005726,0.046731,0.002598,0.02909,-0.99848,-0.089678,0.73426,0.281056,-0.145467,0.048336,-0.078649,-0.985047,0.026848,0.64139,0.246576,-0.097846,0.011626,0.210267,0.972666,0,0,0,0,0,0,0,1,0,0,0,
264,0.016079,1.106127,-0.007098,0.052262,0.000655,0.027493,-0.998255,-0.088928,0.733617,0.281142,-0.146545,0.04817,-0.076534,-0.985062,0.026474,0.643073,0.246182,-0.097402,0.011418,0.210392,0.972686,0,0,0,0,0,0,0,1,0,0,0,
265,0.014983,1.104969,-0.006099,0.048051,0.00287,0.026425,-0.998491,-0.089395,0.733866,0.281169,-0.145924,0.048463,-0.077279,-0.985082,0.026456,0.643926,0.245682,-0.097354,0.011255,0.210892,0.972584,0,0,0,0,0,0,0,1,0,0,0,
266,0.015361,1.105919,-0.006091,0.051598,0.002408,0.027141,-0.998296,-0.0902,0.733983,0.281061,-0.145285,0.049022,-0.07821,-0.985075,0.026584,0.644808,0.244769,-0.098255,0.011237,0.210888,0.972495,0,0,0,0,0,0,0,1,0,0,0,
267,0.013902,1.110952,-0.008277,0.074882,0.005893,0.024017,-0.996886,-0.090605,0.735389,0.281268,-0.136882,0.055149,-0.07611,-0.986118,0.026292,0.644706,0.245313,-0.097661,0.011541,0.211048,0.972516,0,0,0,0,0,0,0,1,0,0,0,
268,0.011495,1.111586,-0.008817,0.080214,0.007323,0.015475,-0.996631,-0.089808,0.734782,0.281056,-0.13886,0.05338,-0.076503,-0.985909,0.027128,0.644663,0.245386,-0.095535,0.012182,0.210148,0.972915,0,0,0,0,0,0,0,1,0,0,0,
269,-0.018249,1.112442,-0.006631,0.08467,0.128612,0.02001,-0.987871,-0.090605,0.736607,0.280672,-0.139475,0.05173,-0.084278,-0.985276,0.026884,0.644626,0.244248,-0.095537,0.012524,0.212569,0.972384,0,0,0,0,0,0,0,1,0,0,0,
270,-0.005715,1.110773,-0.00441,0.079842,0.096956,0.026395,-0.99173,-0.091197,0.736745,0.281129,-0.138934,0.051598,-0.081767,-0.98557,0.026644,0.644007,0.245368,-0.100383,0.011757,0.21279,0.971857,0,0,0,0,0,0,0,1,0,0,0,
271,-0.003412,1.109926,-0.005587,0.074683,0.085898,0.028503,-0.993092,-0.092133,0.737468,0.281244,-0.136984,0.052004,-0.082876,-0.98573,0.026495,0.642081,0.24539,-0.102958,0.010667,0.213735,0.971392,0,0,0,0,0,0,0,0,1,0,0,
272,0.005579,1.108146,-0.002654,0.065534,0.040976,0.027459,-0.996631,-0.091691,0.737651,0.281356,-0.136727,0.051383,-0.083553,-0.985741,0.026907,0.640449,0.245947,-0.102454,0.009403,0.214605,0.971267,1,0,0,0,0,0,0,0,0,0,0,
273,0.014084,1.106847,-0.002132,0.05975,-0.005864,0.017518,-0.998042,-0.092211,0.738308,0.281207,-0.1359,0.051714,-0.082976,-0.985886,0.026377,0.642982,0.245233,-0.102505,0.009234,0.214569,0.971271,1,0,0,0,0,0,0,0,0,0,0,
274,0.006314,1.107919,-0.00371,0.063108,0.038238,0.02393,-0.996987,-0.092096,0.738573,0.280963,-0.135733,0.051578,-0.082229,-0.985979,0.025426,0.64498,0.244024,-0.103191,0.007474,0.215622,0.97098,1,0,0,0,0,0,0,0,0,0,0,
275,0.015007,1.108076,-0.004578,0.064635,0.008768,0.035808,-0.997228,-0.091835,0.737596,0.280955,-0.137024,0.051274,-0.08134,-0.98589,0.025856,0.642819,0.244717,-0.102873,0.007972,0.215566,0.971023,1,0,0,0,0,0,0,0,0,0,1,"increased heart rate,increased breaths"
276,0.015274,1.105646,-0.003384,0.054606,0.005845,0.033654,-0.997924,-0.09089,0.738618,0.280111,-0.122888,0.05372,-0.067694,-0.988651,0.025423,0.643081,0.244452,-0.101565,0.005224,0.216485,0.970975,0,0,0,0,0,0,0,1,0,0,1,
277,0.013782,1.106272,-0.003245,0.056714,0.010605,0.033343,-0.997777,-0.092025,0.73939,0.280604,-0.120799,0.055089,-0.069739,-0.988691,0.025266,0.642472,0.24437,-0.102487,0.004579,0.216731,0.970826,0,0,0,0,0,0,0,1,0,0,1,
278,0.017334,1.105193,-0.003582,0.054871,-0.001099,0.035633,-0.997857,-0.091767,0.739516,0.280515,-0.119961,0.055051,-0.069048,-0.988843,0.025614,0.641729,0.244739,-0.10264,0.004996,0.21659,0.970839,0,0,0,0,0,0,0,1,0,0,1,
279,0.017524,1.106522,-0.004262,0.057063,-0.002288,0.034928,-0.997757,-0.091067,0.73908,0.280018,-0.121814,0.054249,-0.066838,-0.988813,0.025509,0.641348,0.245364,-0.101988,0.006051,0.215371,0.971173,0,0,0,0,0,0,0,1,0,0,1,
280,0.016207,1.106323,-0.003898,0.058423,0.000793,0.031978,-0.997779,-0.092085,0.740169,0.280571,-0.120172,0.055159,-0.069918,-0.988751,0.025755,0.64275,0.244813,-0.102886,0.006034,0.214726,0.971221,0,0,0,0,0,0,0,1,0,0,1,
281,0.015178,1.10482,-0.003307,0.052898,0.002695,0.029493,-0.998161,-0.092066,0.739986,0.280204,-0.119806,0.054975,-0.070032,-0.988797,0.02593,0.642699,0.244637,-0.102925,0.006591,0.214199,0.97133,0,0,0,0,0,0,0,1,0,0,1,
282,0.017087,1.110817,-0.006278,0.079905,-0.005733,0.026006,-0.996447,-0.091669,0.740323,0.280167,-0.119375,0.054594,-0.069561,-0.988904,0.025982,0.643187,0.244399,-0.103274,0.005987,0.2153,0.971053,0,0,0,0,0,0,0,1,0,0,1,
283,0.014849,1.112785,-0.007671,0.089077,-0.002866,0.020709,-0.995805,-0.091166,0.739801,0.280356,-0.120992,0.054419,-0.069191,-0.988743,0.025924,0.642953,0.244866,-0.101645,0.00561,0.215522,0.971178,0,0,0,0,0,0,0,1,0,0,1,
284,0.017971,1.108347,-0.008029,0.070711,-0.021217,0.012295,-0.997195,-0.091863,0.740495,0.279708,-0.119038,0.055015,-0.070623,-0.988846,0.026495,0.644728,0.243429,-0.104452,0.006963,0.21518,0.970947,0,0,0,0,0,0,0,1,0,0,1,
285,0.013994,1.109191,-0.006714,0.070807,-0.002035,0.01739,-0.997336,-0.092277,0.740834,0.280257,-0.118296,0.055059,-0.070893,-0.988913,0.025228,0.645968,0.242325,-0.103671,0.003279,0.217628,0.970505,0,0,0,0,0,0,0,1,0,0,1,
286,0.011696,1.108483,-0.006828,0.068637,0.012733,0.024509,-0.997259,-0.091977,0.739795,0.280115,-0.120137,0.05618,-0.069682,-0.988714,0.025483,0.646819,0.242161,-0.10296,0.003291,0.217289,0.970656,0,0,0,0,0,0,0,1,0,0,1,
287,0.010357,1.106136,-0.004673,0.057382,0.019196,0.026368,-0.997819,-0.092709,0.739985,0.280501,-0.120184,0.057142,-0.07083,-0.988572,0.02523,0.649319,0.241162,-0.102963,0.002571,0.21778,0.970548,0,0,0,0,0,0,0,1,0,0,1,
288,0.012992,1.105636,-0.004181,0.055197,0.012099,0.026975,-0.998038,-0.092706,0.74058,0.280342,-0.117275,0.057205,-0.069993,-0.988977,0.02518,0.649553,0.240243,-0.103058,0.000636,0.219217,0.970218,1,0,0,0,0,0,0,0,0,0,1,
