time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,Comments
63,0.006527,1.249169,-0.011524,-0.162521,0.051214,-0.023831,0.985087,-0.122103,0.800675,0.30582,0.021442,-0.0169,0.063666,0.997598,0.103395,0.763096,0.275957,0.087357,0.010617,-0.04188,0.99524,1,0,0,0,0,0,0,0,0,0,0,
64,0.032848,1.250083,-0.017905,-0.169259,0.173034,-0.012845,0.970178,-0.122081,0.803393,0.303833,0.02129,-0.017537,0.062799,0.997645,0.100386,0.763796,0.275175,0.085314,0.00751,-0.039506,0.995542,0,1,0,0,0,0,0,0,0,0,0,
65,-0.026988,1.258235,-0.026704,-0.211787,-0.083323,-0.012752,0.973674,-0.12225,0.802482,0.305594,0.021282,-0.018907,0.063815,0.997556,0.101172,0.763471,0.274986,0.088518,0.009624,-0.037305,0.995329,0,1,0,0,0,0,0,0,0,0,0,
66,-0.053695,1.267881,-0.038236,-0.267193,-0.280879,-0.075401,0.918711,-0.12038,0.802138,0.304731,0.023928,-0.01647,0.06295,0.997594,0.101945,0.764739,0.276447,0.09656,0.01111,-0.047166,0.994147,0,1,0,0,0,0,0,0,0,0,0,
67,-0.029241,1.227214,-0.001337,-0.041251,-0.098083,-0.016207,0.994191,-0.119708,0.802364,0.303692,0.022544,-0.013264,0.060027,0.997854,0.10399,0.764841,0.27537,0.096569,0.010782,-0.04898,0.994062,0,0,0,0,0,0,0,0,1,0,1,Feedback
68,-0.023887,1.231203,-0.001154,-0.0702,-0.060308,-0.005079,0.995695,-0.120954,0.801999,0.304474,0.022981,-0.01499,0.061923,0.997704,0.101894,0.763312,0.275032,0.096245,0.007946,-0.043792,0.994362,1,0,0,0,0,0,0,0,0,0,1,Feedback
69,-0.049784,1.240554,-0.009406,-0.110279,-0.217346,-0.036329,0.969164,-0.119784,0.799677,0.30646,0.024508,-0.013293,0.061293,0.99773,0.103385,0.760908,0.276692,0.103079,0.010159,-0.045416,0.993584,1,0,0,0,0,0,0,0,0,0,1,Feedback
70,-0.026987,1.244915,-0.007066,-0.133204,-0.112422,-0.039538,0.983898,-0.12032,0.799694,0.306676,0.024968,-0.014891,0.061735,0.997669,0.102714,0.759903,0.27673,0.105945,0.009735,-0.045691,0.993274,1,0,0,0,0,0,0,0,0,0,1,Feedback
71,-0.011378,1.207634,0.021262,0.045299,-0.023788,-0.021582,0.998457,-0.121142,0.79976,0.307754,0.027796,-0.01487,0.062843,0.997525,0.102786,0.761084,0.277658,0.104262,0.008625,-0.045967,0.99345,0,0,0,0,0,0,0,0,1,0,1,Feedback
72,-0.015981,1.220799,0.016588,-0.013485,-0.03382,-0.015378,0.999219,-0.119154,0.799001,0.307102,0.032713,-0.011893,0.059954,0.997594,0.099548,0.759733,0.276377,0.107622,0.009811,-0.028627,0.993731,1,0,0,0,0,0,0,0,0,0,1,Feedback
73,0.005297,1.226429,0.010563,-0.043557,0.036535,-0.01718,0.998235,-0.198224,1.021307,0.233511,-0.226835,0.1868,0.462524,0.836495,0.212879,1.051666,0.221845,-0.2873,-0.184369,-0.562273,0.753204,0,0,0,0,0,0,0,1,0,0,1,Feedback
74,0.019133,1.22751,0.004604,-0.045374,0.089809,-0.014019,0.994826,-0.196614,1.014077,0.245156,-0.224362,0.159921,0.426713,0.861396,0.207247,1.045586,0.234026,-0.266486,-0.149858,-0.526134,0.793543,1,0,0,0,0,0,0,0,0,0,1,Feedback
75,0.002721,1.233743,0.005592,-0.073785,0.03154,-0.002167,0.996773,-0.030823,0.888737,0.51336,-0.135195,-0.174092,-0.406235,0.886785,0.091011,0.9146,0.516342,-0.046721,0.177781,0.204492,0.961454,1,0,0,0,0,0,0,0,0,0,1,Feedback
76,-0.00099,1.234843,0.010471,-0.086181,0.010035,-0.007889,0.996198,-0.056546,0.886898,0.545762,-0.104618,-0.166368,-0.204329,0.958972,0.0908,0.88565,0.557094,-0.008923,0.172206,0.03957,0.984226,0,0,0,0,0,0,0,0,1,0,1,Feedback
77,-0.006598,1.231819,-0.010309,-0.047804,-0.003808,0.005328,0.998835,-0.143139,1.024796,0.265592,-0.353465,-0.209343,-0.108535,0.90524,0.131848,1.020301,0.282346,-0.391287,0.120035,0.035143,0.91173,0,0,0,0,0,0,0,1,0,0,1,Feedback
78,-0.007585,1.237632,-0.01511,-0.077792,-0.002758,0.001392,0.996965,-0.163104,1.044396,0.192536,-0.577371,-0.640491,-0.280462,0.42161,0.152828,1.053124,0.207545,-0.662219,0.368684,0.204263,0.619528,0,0,0,0,0,0,0,1,0,0,0,
79,0.024983,1.247744,-0.022683,-0.105101,0.158426,0.01602,0.981631,-0.074912,0.715252,0.282043,0.265185,-0.050102,-0.152375,0.950762,0.101954,0.751212,0.310205,0.140649,-0.038632,-0.051831,0.987947,0,0,0,0,0,0,0,1,0,0,0,
80,0.030561,1.266005,-0.019429,-0.158468,0.200739,-0.003072,0.966738,-0.081909,0.73318,0.298953,0.008289,-0.084035,-0.487102,0.869253,0.078852,0.688001,0.307177,0.263107,-0.040175,0.084315,0.960235,0,0,0,0,0,0,0,1,0,0,0,
81,-0.016333,1.244573,-0.017845,-0.145207,-0.033408,-0.004824,0.988825,-0.079231,0.739179,0.293362,-0.01316,-0.089485,-0.497558,0.862703,0.076362,0.708521,0.302195,0.250193,-0.038573,0.046137,0.966327,0,0,0,0,0,0,0,1,0,0,0,
82,-0.027993,1.236379,-0.023466,-0.140073,-0.175992,-0.042175,0.973462,-0.076959,0.744617,0.293222,-0.006789,-0.07528,-0.474722,0.876884,0.08746,0.70934,0.304139,0.270048,0.011408,0.017641,0.962618,0,1,0,0,0,0,0,0,0,0,0,
83,0.005929,1.218908,-0.008739,-0.055287,0.058426,-0.000995,0.996759,-0.077421,0.743084,0.292864,-0.01166,-0.074047,-0.485688,0.870913,0.083488,0.708279,0.303199,0.262366,0.011905,0.039869,0.964071,1,0,0,0,0,0,0,0,0,0,0,
84,-0.012015,1.229569,-0.014175,-0.103793,-0.04667,-0.020501,0.993292,-0.075309,0.740549,0.292648,-0.015561,-0.068177,-0.489129,0.869404,0.083702,0.708382,0.303359,0.256129,0.00544,0.040002,0.965799,1,0,0,0,0,0,0,0,0,0,0,
85,-0.04473,1.230928,-0.024383,-0.109791,-0.215731,-0.031643,0.969745,-0.074339,0.739916,0.292527,-0.015992,-0.065242,-0.491112,0.868503,0.084576,0.70783,0.303781,0.257813,0.00633,0.038755,0.965397,1,0,0,0,0,0,0,0,0,0,0,
86,-0.001385,1.238841,-0.021139,-0.154402,-0.018402,-0.021212,0.987609,-0.071492,0.740476,0.288826,-0.017118,-0.056448,-0.5002,0.863898,0.082789,0.707996,0.303062,0.253542,-0.000288,0.04295,0.96637,1,0,0,0,0,0,0,0,0,0,0,
87,-0.007779,1.204401,0.007152,0.016544,-0.029168,-0.010454,0.999383,-0.071751,0.73774,0.290677,-0.025405,-0.05771,-0.50708,0.859589,0.0825,0.708035,0.303881,0.254223,-0.000752,0.043372,0.966172,1,0,0,0,0,0,0,0,0,0,0,
88,-0.013113,1.230131,-0.013707,-0.10627,-0.06002,-0.016224,0.992392,-0.070611,0.736229,0.289923,-0.0249,-0.054697,-0.508291,0.859086,0.082655,0.708408,0.303025,0.254042,-0.001519,0.044289,0.966178,0,0,0,0,0,0,0,1,0,0,0,
89,0.003402,1.231602,-0.017231,-0.118203,0.004541,-0.026792,0.992618,-0.070262,0.735435,0.289618,-0.024976,-0.052541,-0.50918,0.858692,0.082261,0.707897,0.302942,0.252695,-0.002655,0.046259,0.966436,0,0,0,0,0,0,0,1,0,0,0,
90,0.01024,1.231146,-0.01727,-0.11511,0.048107,-0.009374,0.992143,-0.070092,0.73488,0.289298,-0.024838,-0.050729,-0.509617,0.858545,0.082177,0.707355,0.303068,0.253421,-0.003074,0.046794,0.966219,0,0,0,0,0,0,0,1,0,0,0,
91,0.006372,1.231956,-0.017349,-0.11809,0.031254,-0.007952,0.992479,-0.070005,0.734147,0.289695,-0.024217,-0.049194,-0.510911,0.857883,0.081782,0.707101,0.30302,0.253223,-0.004789,0.048307,0.966189,0,0,0,0,0,0,0,1,0,0,0,
92,-0.008089,1.195601,0.014768,0.054208,-0.018163,-0.004661,0.998354,-0.06958,0.734316,0.290513,-0.024173,-0.047751,-0.512482,0.857029,0.081375,0.707059,0.303974,0.254477,-0.006928,0.050154,0.965753,0,0,0,0,0,0,0,1,0,0,0,
93,-0.005412,1.199575,0.014219,0.036351,-0.010586,-0.006013,0.999265,-0.068885,0.73314,0.28927,-0.026123,-0.045859,-0.514633,0.855785,0.081003,0.707054,0.30272,0.252798,-0.007862,0.052032,0.966087,0,0,0,0,0,0,0,1,0,0,0,
94,-0.003623,1.223455,-0.006645,-0.070174,-0.006879,-0.00807,0.997478,-0.069018,0.732609,0.289646,-0.026361,-0.045281,-0.515485,0.855295,0.080168,0.706915,0.302459,0.252658,-0.007849,0.053236,0.966058,0,0,0,0,0,0,0,1,0,0,0,
95,0.025292,1.230423,-0.01637,-0.11032,0.130725,-0.001492,0.985261,-0.068722,0.732125,0.288862,-0.027099,-0.043573,-0.51693,0.854489,0.08001,0.706961,0.302371,0.251468,-0.00876,0.053776,0.966331,0,0,0,0,0,0,0,1,0,0,0,
96,0.006409,1.232275,-0.019692,-0.118939,0.028334,-0.016405,0.992362,-0.067991,0.731799,0.287997,-0.027451,-0.041369,-0.518401,0.853695,0.07954,0.706299,0.301847,0.250569,-0.010049,0.055545,0.966452,0,0,0,0,0,0,0,1,0,0,0,
97,-0.012441,1.233638,-0.021769,-0.125592,-0.049484,-0.011424,0.990781,-0.067306,0.73148,0.287765,-0.026679,-0.040101,-0.518579,0.853672,0.079351,0.704909,0.301208,0.253018,-0.008457,0.059442,0.965597,1,0,0,0,0,0,0,0,0,0,0,
