time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,cybersickness
101,-0.013035,1.202105,-0.007132,0.070037,-0.111841,-0.041083,0.990403,-0.307074,0.710567,0.186898,-0.226006,0.249604,-0.092553,-0.937045,0.114795,0.710736,0.281177,0.288527,0.026136,-0.076527,0.954051,1,0,0,0,0,0,0,0,0,0,0
102,-0.012346,1.201848,-0.006471,0.070916,-0.109585,-0.041472,0.990577,-0.307207,0.710407,0.18683,-0.225824,0.249478,-0.092518,-0.937126,0.114999,0.710927,0.281208,0.287969,0.026548,-0.076838,0.954183,1,0,0,0,0,0,0,0,0,0,0
103,-0.014538,1.201922,-0.007233,0.071068,-0.113852,-0.03992,0.990148,-0.307454,0.709504,0.187093,-0.226681,0.248563,-0.092722,-0.937142,0.113758,0.710757,0.280773,0.287587,0.02564,-0.072906,0.954631,0,0,0,0,0,0,0,0,1,0,0
104,-0.01352,1.201656,-0.00633,0.071573,-0.112335,-0.039997,0.990282,-0.30703,0.709988,0.187035,-0.225774,0.248705,-0.092343,-0.937361,0.109843,0.712996,0.279232,0.259092,0.012173,-0.063147,0.963709,0,0,0,0,0,0,0,0,1,0,1
105,-0.0128,1.201953,-0.006398,0.071446,-0.110279,-0.04096,0.990483,-0.307352,0.710259,0.186725,-0.22526,0.248975,-0.092551,-0.937392,0.113589,0.712441,0.280693,0.274651,0.026364,-0.069187,0.958689,0,0,0,0,0,0,0,0,1,0,1
106,-0.013099,1.202047,-0.006721,0.071088,-0.111462,-0.041133,0.990369,-0.307076,0.709843,0.186944,-0.226139,0.248784,-0.091998,-0.937286,0.114747,0.711015,0.280803,0.28163,0.031069,-0.071964,0.956316,0,0,0,0,0,0,0,0,1,0,1
107,-0.013839,1.2016,-0.006183,0.071603,-0.112387,-0.039388,0.990298,-0.307253,0.70995,0.187079,-0.225427,0.248713,-0.091953,-0.93748,0.114488,0.711082,0.280807,0.280474,0.030243,-0.071236,0.956737,0,0,0,0,0,0,0,0,1,0,1
108,-0.013219,1.201718,-0.00614,0.071453,-0.110789,-0.040191,0.990457,-0.30718,0.710457,0.186737,-0.224755,0.249011,-0.091998,-0.937558,0.11514,0.710667,0.281089,0.280585,0.03206,-0.072198,0.956573,0,0,0,0,0,0,0,0,1,0,1
109,-0.013858,1.201627,-0.006117,0.071313,-0.11268,-0.040865,0.990226,-0.307008,0.710213,0.187042,-0.225799,0.248575,-0.091834,-0.937439,0.114365,0.710599,0.281023,0.281339,0.031234,-0.070002,0.956542,0,0,0,0,0,0,0,0,1,0,1
110,-0.013009,1.202474,-0.006558,0.068828,-0.1123,-0.04113,0.990434,-0.306841,0.710199,0.186829,-0.225401,0.248679,-0.091463,-0.937544,0.114332,0.710533,0.281006,0.280802,0.03186,-0.068409,0.956795,0,0,0,0,0,0,0,0,1,0,1
111,-0.011587,1.195628,0.002967,0.08904,-0.09869,-0.04358,0.990168,-0.306181,0.710135,0.186525,-0.226368,0.244797,-0.092931,-0.938188,0.115116,0.711133,0.28094,0.280672,0.03118,-0.073501,0.956477,0,0,0,0,0,0,0,0,1,0,1
112,-0.042168,1.236509,-0.037456,-0.143984,-0.128801,-0.014148,0.98106,-0.295847,0.715604,0.185766,-0.206894,0.221466,-0.084555,-0.949209,0.109156,0.701031,0.280968,0.286919,0.042535,-0.024331,0.956701,0,0,0,0,0,0,0,0,1,0,1
113,-0.008503,1.222528,-0.056351,-0.095785,-0.119941,-0.052949,0.98673,-0.296052,0.722289,0.18637,-0.197956,0.225099,-0.124843,-0.945811,0.109684,0.716916,0.279797,0.261129,0.037639,-0.078491,0.961371,0,0,0,0,0,0,0,1,0,0,1
114,-0.017879,1.221611,-0.032366,-0.112952,-0.146725,-0.055238,0.981154,-0.296689,0.720907,0.186998,-0.199044,0.237181,-0.104982,-0.945042,0.109613,0.716006,0.280479,0.25682,0.042316,-0.070174,0.962979,0,0,0,0,0,0,0,1,0,0,1
115,-0.015746,1.212403,-0.027624,-0.054429,-0.112772,-0.036486,0.991458,-0.296935,0.719478,0.187438,-0.198854,0.237816,-0.102806,-0.945162,0.109493,0.715128,0.281111,0.255094,0.045339,-0.063652,0.963753,1,0,0,0,0,0,0,0,0,0,0
116,-0.007899,1.206499,-0.02163,-0.023867,-0.041396,-0.026385,0.998509,-0.297187,0.718515,0.188488,-0.198413,0.236689,-0.101147,-0.945716,0.107182,0.714423,0.280965,0.253999,0.039573,-0.059366,0.964569,1,0,0,0,0,0,0,0,0,0,0
117,0.00903,1.214582,-0.013975,-0.078903,0.075952,-0.007467,0.993957,-0.296831,0.719414,0.188181,-0.198996,0.236178,-0.101714,-0.945661,0.108024,0.713278,0.280917,0.261802,0.044268,-0.063184,0.962033,1,0,0,0,0,0,0,0,0,0,0
118,-0.002745,1.207291,-0.010471,-0.037602,-0.00567,-0.027118,0.998909,-0.298534,0.718209,0.188416,-0.198509,0.238009,-0.102292,-0.945242,0.108215,0.713147,0.281802,0.256626,0.044631,-0.060644,0.963573,0,0,0,0,0,0,0,0,1,0,0
119,-0.034429,1.183663,-0.002477,0.098685,-0.170542,-0.020571,0.98018,-0.298611,0.717823,0.189128,-0.197818,0.237619,-0.100418,-0.945686,0.109339,0.713452,0.282183,0.256361,0.046626,-0.062344,0.963441,1,0,0,0,0,0,0,0,0,0,0
120,-0.025014,1.198128,-0.007456,0.025509,-0.149375,-0.039578,0.987659,-0.298834,0.717145,0.189101,-0.203489,0.234184,-0.103304,-0.945028,0.111669,0.71531,0.282061,0.256802,0.040035,-0.07871,0.962421,1,0,0,0,0,0,0,0,0,0,0
121,-0.013414,1.198615,-0.009534,0.019673,-0.104504,-0.050478,0.993048,-0.127522,0.665237,0.184163,-0.291746,0.021488,-0.075673,-0.953255,0.004661,0.697225,0.213084,0.296811,-0.189789,-0.085992,0.931927,0,0,0,0,0,0,0,0,1,0,0
122,-0.021999,1.1938,8e-05,0.025164,-0.092716,-0.02238,0.995123,-0.110978,0.66831,0.171647,-0.285243,-0.032608,-0.015026,-0.957782,0.012654,0.688648,0.222463,0.329339,-0.137732,-0.078801,0.930782,0,0,0,0,0,0,0,0,1,0,0
123,-0.019882,1.191895,0.003906,0.030132,-0.083744,-0.029593,0.995592,-0.219666,0.710159,0.202539,-0.164493,0.126333,0.031246,-0.977755,0.031898,0.684599,0.241097,0.319904,-0.050042,-0.065733,0.943841,0,0,0,0,0,0,0,0,1,0,0
124,-0.022258,1.172853,0.016962,0.128283,-0.093682,-0.025674,0.986969,-0.131258,0.679143,0.178677,-0.217611,-0.009666,0.047092,-0.974851,0.030224,0.684171,0.240385,0.31478,-0.047878,-0.057467,0.946213,0,0,0,0,0,0,0,0,1,0,0
125,-0.027423,1.189187,0.01089,0.048465,-0.132812,-0.040823,0.989114,-0.132566,0.680352,0.178576,-0.218356,-0.00486,0.043413,-0.974891,0.043759,0.691087,0.24887,0.291745,-0.013723,-0.087389,0.952397,1,0,0,0,0,0,0,0,0,0,0
126,-0.008274,1.211983,-0.008136,-0.083903,-0.034494,-0.024829,0.995567,-0.139562,0.679952,0.182196,-0.232834,0.015552,0.022497,-0.972132,0.023736,0.686874,0.234622,0.306501,-0.094019,-0.060185,0.945302,0,0,0,0,0,0,0,1,0,0,0
127,-0.007357,1.216393,-0.013825,-0.1083,-0.039027,-0.031795,0.992843,-0.137925,0.677921,0.181184,-0.235193,0.01603,0.028544,-0.971397,0.023786,0.687148,0.234109,0.293615,-0.082977,-0.053597,0.950806,1,0,0,0,0,0,0,0,0,0,1
128,-0.05575,1.196032,-0.008391,0.01033,-0.285862,-0.022034,0.957962,-0.175873,0.693084,0.195345,-0.211364,0.081744,0.011029,-0.973921,0.029251,0.684964,0.239173,0.3084,-0.057045,-0.057609,0.947796,1,0,0,0,0,0,0,0,0,0,1
129,-0.044918,1.219465,-0.021594,-0.113213,-0.342776,-0.102667,0.926902,-0.171247,0.691157,0.193359,-0.213113,0.078771,0.016176,-0.973713,0.02743,0.686117,0.239195,0.30464,-0.05835,-0.050714,0.949325,1,0,0,0,0,0,0,0,0,0,1
130,0.003718,1.19318,0.000838,0.012561,-0.005738,-0.058313,0.998203,-0.169876,0.690458,0.193146,-0.209235,0.072764,0.02058,-0.974937,0.027356,0.684784,0.239011,0.303279,-0.058686,-0.051888,0.949676,0,0,0,0,0,0,0,0,1,0,1
131,-0.017824,1.200267,-0.003604,-0.020851,-0.100051,-0.038941,0.994001,-0.169028,0.689786,0.192881,-0.210693,0.071275,0.01842,-0.974776,0.02675,0.684863,0.237795,0.291612,-0.065597,-0.050515,0.952947,1,0,0,0,0,0,0,0,0,0,1
132,-0.02896,1.199236,-0.005377,-0.017401,-0.153022,-0.034199,0.987478,-0.169271,0.689475,0.193185,-0.21016,0.071537,0.018947,-0.974862,0.027138,0.684013,0.238544,0.304637,-0.060415,-0.05,0.949235,1,0,0,0,0,0,0,0,0,0,1
133,-0.028483,1.196104,-0.001104,-0.000327,-0.150788,-0.041917,0.987677,-0.168543,0.689364,0.192888,-0.210129,0.070403,0.01909,-0.974949,0.027338,0.684069,0.238347,0.303708,-0.060407,-0.049446,0.949562,1,0,0,0,0,0,0,0,0,0,1
134,-0.026687,1.195361,0.001267,0.005131,-0.147347,-0.047178,0.987946,-0.168041,0.688758,0.193046,-0.212785,0.07017,0.018648,-0.974398,0.027193,0.68394,0.238704,0.307027,-0.059798,-0.050407,0.948482,0,0,0,1,0,0,0,0,0,0,1
135,-0.027884,1.19493,0.001954,0.010887,-0.150285,-0.045213,0.987548,-0.168675,0.689601,0.192663,-0.210082,0.070994,0.019743,-0.974903,0.027461,0.684422,0.237977,0.303046,-0.059368,-0.049949,0.949813,0,0,0,1,0,0,0,0,0,0,1
136,-0.026009,1.194206,0.003284,0.013726,-0.142397,-0.045996,0.988645,-0.16816,0.689745,0.192926,-0.210113,0.070842,0.020592,-0.97489,0.026948,0.685166,0.238021,0.295795,-0.06308,-0.047878,0.951963,0,0,0,1,0,0,0,0,0,0,1
137,-0.020307,1.194149,0.004182,0.014035,-0.120677,-0.047483,0.991456,-0.168132,0.689351,0.192957,-0.212021,0.071403,0.01971,-0.974454,0.027142,0.684363,0.239163,0.3011,-0.048572,-0.050907,0.950993,0,0,0,0,0,0,0,0,1,0,0
138,-0.009919,1.160433,0.028521,0.179723,-0.100389,-0.088655,0.974557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0
139,-0.029871,1.16987,0.019173,0.144385,-0.171972,-0.070541,0.971907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0
