time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,cybersickness
103,-0.038886,1.270476,-0.012369,0.061973,-0.110771,-0.034259,0.99132,-0.231388,0.802678,0.187109,-0.064664,0.067619,0.426405,-0.899681,0.079936,0.851193,0.285252,-0.014718,-0.12958,-0.070315,0.988963,0,0,0,0,0,0,0,0,1,0,0
104,-0.036077,1.274492,-0.023973,0.058571,-0.112271,-0.06098,0.990074,-0.22576,0.798566,0.182212,-0.070255,0.040635,0.439767,-0.894437,0.075319,0.846913,0.283583,-0.002328,-0.14226,-0.06338,0.987795,0,0,0,0,0,0,0,0,1,0,0
105,-0.012427,1.276378,-0.016755,0.04301,-0.02746,-0.044434,0.997708,-0.240357,0.802514,0.183937,-0.058096,0.080213,0.447867,-0.888598,0.068635,0.842536,0.290588,0.002632,-0.049799,-0.008437,0.99872,0,0,0,0,0,0,0,0,1,0,0
106,-0.014789,1.273941,-0.013115,0.049987,-0.030769,-0.039104,0.99751,-0.242209,0.800092,0.183397,-0.0674,0.08095,0.444865,-0.889382,0.066898,0.841538,0.289721,0.011442,-0.061272,-0.009847,0.998007,0,0,0,0,0,0,0,0,1,0,0
107,-0.018379,1.270851,-0.008415,0.0561,-0.034822,-0.031959,0.997306,-0.239481,0.799255,0.182041,-0.06661,0.074223,0.445616,-0.889652,0.065685,0.840992,0.289147,0.020953,-0.066451,-0.004297,0.99756,1,0,0,0,0,0,0,0,0,0,0
108,-0.018936,1.267009,-0.006732,0.069119,-0.039115,-0.030059,0.996388,-0.242438,0.796024,0.182474,-0.074516,0.076635,0.450511,-0.886349,0.066172,0.840804,0.289777,0.02437,-0.070373,-0.003682,0.997216,0,0,0,0,0,0,0,1,0,0,0
109,-0.004346,1.265125,-0.007293,0.074949,-0.010252,-0.039805,0.99634,-0.240413,0.794231,0.181796,-0.075815,0.071939,0.452812,-0.885459,0.065855,0.840756,0.289009,0.028013,-0.074227,-0.00409,0.996839,0,0,0,0,0,0,0,1,0,0,0
110,-0.01276,1.264461,-0.004286,0.079489,-0.018252,-0.031033,0.996185,-0.227741,0.784193,0.174613,-0.086117,0.01231,0.477694,-0.874208,0.061503,0.83859,0.288125,0.032352,-0.084087,0.007469,0.995905,0,0,0,0,0,0,0,1,0,0,0
111,-0.019939,1.266834,-0.012877,0.077197,-0.037152,-0.011665,0.996255,-0.233479,0.790341,0.178279,-0.07564,0.041527,0.460462,-0.883475,0.065819,0.837775,0.289802,0.040277,-0.074554,0.000219,0.996403,0,0,0,0,0,0,0,1,0,0,0
112,-0.016425,1.260057,-0.003125,0.094052,-0.028731,-0.023186,0.994882,-0.232512,0.790694,0.1785,-0.067245,0.035034,0.455426,-0.887039,0.063188,0.838367,0.289367,0.036359,-0.082813,0.003614,0.995895,0,0,0,0,0,0,0,1,0,0,0
113,-0.019258,1.2598,-0.004927,0.097939,-0.046168,-0.028012,0.993726,-0.237871,0.787694,0.180441,-0.099513,0.05172,0.435423,-0.893213,0.064857,0.839108,0.288362,0.059948,-0.114408,-0.017858,0.991463,0,0,0,0,0,0,0,1,0,0,0
114,-0.039026,1.255349,-0.002094,0.114077,-0.115946,-0.032518,0.986147,-0.230127,0.782965,0.176937,-0.088275,0.022546,0.462955,-0.881687,0.058195,0.838794,0.284711,0.0429,-0.11535,-0.000784,0.992398,0,0,0,0,0,0,0,1,0,0,0
115,-0.013945,1.251977,0.012024,0.117473,-0.031401,-0.03917,0.991806,-0.227737,0.783371,0.176508,-0.080174,0.019333,0.468373,-0.879674,0.059455,0.842169,0.283805,0.027792,-0.127801,0.001988,0.991409,1,0,0,0,0,0,0,0,0,0,0
116,-0.001692,1.260423,0.010882,0.089464,-0.029165,-0.058331,0.993853,-0.214551,0.777875,0.173017,-0.062005,-0.0142,0.483246,-0.873171,0.060938,0.843276,0.283944,0.038511,-0.134719,-0.004455,0.990125,1,0,0,0,0,0,0,0,0,0,0
117,-0.006252,1.259469,0.010106,0.09019,-0.03884,-0.058024,0.993474,-0.203357,0.772844,0.163461,-0.018815,-0.060291,0.491096,-0.868813,0.059017,0.84227,0.282518,0.046271,-0.1451,-0.001625,0.988333,1,0,0,0,0,0,0,0,0,0,0
118,-0.003122,1.253798,0.01208,0.107628,-0.025725,-0.047935,0.992702,-0.203089,0.772882,0.164312,-0.013771,-0.052455,0.486754,-0.871854,0.059734,0.841108,0.282568,0.054065,-0.147751,-0.002939,0.987541,0,0,0,0,0,0,0,1,0,0,0
119,-0.00775,1.257269,0.008815,0.100521,-0.041561,-0.046815,0.992964,-0.204231,0.774585,0.164318,-0.007898,-0.049572,0.488385,-0.871184,0.058969,0.841591,0.282523,0.051945,-0.146448,-0.000292,0.987854,0,0,0,0,0,0,0,1,0,0,0
120,-0.002722,1.258343,0.015017,0.086032,-0.024586,-0.058219,0.994286,-0.212668,0.777731,0.188472,0.007016,-0.056913,0.497397,-0.865626,0.057192,0.840674,0.282976,0.054039,-0.147529,0.008637,0.987543,0,0,0,0,0,0,0,1,0,0,0
121,0.020287,1.263009,0.002054,0.074602,0.013722,-0.073032,0.994441,-0.206281,0.749155,0.224517,0.025189,-0.158331,0.845861,-0.50874,-0.09529,0.927268,0.084632,0.008133,-0.715549,0.1234,0.687529,0,0,0,0,0,0,0,1,0,0,0
122,0.016764,1.2728,0.004884,0.025303,0.023622,-0.036998,0.998716,-0.205481,0.80003,0.182345,-0.009185,-0.046183,0.413735,-0.909179,0.062843,0.842056,0.239198,0.072805,-0.386514,-0.010821,0.919342,1,0,0,0,0,0,0,0,0,0,0
123,0.007905,1.278766,0.004711,0.013847,0.011921,-0.0307,0.999362,-0.201813,0.75451,0.177396,0.005951,-0.104457,0.544749,-0.832047,0.038761,0.812703,0.24069,0.099638,-0.372933,0.15259,0.909785,1,0,0,0,0,0,0,0,0,0,0
124,0.001588,1.279258,-0.004501,0.005107,0.00505,-0.031581,0.999475,-0.201419,0.755206,0.17425,-0.000685,-0.114187,0.53846,-0.834878,0.038038,0.812608,0.241301,0.087756,-0.360802,0.165976,0.91355,1,0,0,0,0,0,0,0,0,0,0
125,0.000722,1.314233,-0.042506,-0.137598,-0.010093,-0.041273,0.989576,-0.201486,0.748304,0.169115,-0.020398,-0.132466,0.543972,-0.82833,0.03765,0.812199,0.24169,0.093743,-0.355323,0.164832,0.915308,1,0,0,0,0,0,0,0,0,0,0
126,0.014934,1.264346,-0.005525,0.073534,0.034036,-0.080617,0.993446,-0.202642,0.746857,0.17151,-0.048376,-0.138422,0.533557,-0.832957,0.040921,0.801876,0.263016,0.022505,-0.220928,0.225209,0.948665,0,0,0,0,0,0,0,1,0,0,0
127,-0.068742,1.271238,-0.017695,0.043093,-0.224347,0.041135,0.972687,-0.207176,0.778598,0.158668,-0.048546,-0.149373,0.500133,-0.851586,0.013026,0.732475,0.213396,0.015996,-0.354741,0.510983,0.782815,0,0,0,0,0,0,0,1,0,0,0
128,0.017793,1.227813,0.008257,0.201982,0.0606,0.041942,0.976612,0.005356,1.300544,-0.218143,0.954124,-0.065049,0.281115,-0.079945,0.014313,0.728698,0.211128,0.009971,-0.365035,0.508237,0.779965,0,0,0,0,0,0,0,1,0,0,0
129,-0.006375,1.293154,-0.008218,-0.061074,-0.113275,-0.108924,0.985685,-0.062192,1.202836,-0.243295,0.976912,-0.033538,0.210336,-0.016647,0.014565,0.731526,0.212265,0.009927,-0.359573,0.507526,0.78296,1,0,0,0,0,0,0,0,0,0,0
130,-0.036347,1.271607,0.00338,0.041007,-0.127741,-0.01554,0.990838,-0.169144,0.720951,0.168607,-0.01391,-0.109165,0.605101,-0.788506,0.01536,0.726936,0.213659,0.016349,-0.359831,0.519284,0.774983,1,0,0,0,0,0,0,0,0,0,0
131,-0.032209,1.28557,-0.009289,-0.008394,-0.089711,0.015292,0.995815,-0.153518,0.725728,0.156103,-0.030946,-0.158069,0.601703,-0.782311,0.014499,0.727989,0.213721,0.008188,-0.354683,0.52175,0.775829,1,0,0,0,0,0,0,0,0,0,0
132,0.0166,1.278599,-0.004945,0.018252,0.002077,-0.06563,0.997675,-0.153297,0.725533,0.156654,-0.037188,-0.151284,0.597731,-0.786414,0.015001,0.731195,0.212503,-0.007777,-0.353216,0.518869,0.77843,1,0,0,0,0,0,0,0,0,0,0
133,-0.000711,1.277421,-0.002426,0.024327,-0.040949,-0.045864,0.997812,-0.151686,0.72529,0.155506,-0.015865,-0.155803,0.604015,-0.781435,0.015161,0.72873,0.212949,-0.00504,-0.352784,0.521548,0.776857,1,0,0,0,0,0,0,0,0,0,0
134,0.00021,1.269599,0.004448,0.049634,-0.034588,-0.041001,0.997326,-0.151102,0.725008,0.15562,-0.012493,-0.158011,0.605759,-0.779701,0.015426,0.727722,0.213719,-0.003513,-0.351796,0.522426,0.776723,0,0,0,0,0,0,0,0,0,1,0
135,-0.017975,1.275476,-0.000106,0.033292,-0.095633,-0.028969,0.994438,-0.150323,0.724822,0.154432,-0.004179,-0.160359,0.605835,-0.779251,0.015666,0.727428,0.213261,-0.001833,-0.352476,0.523732,0.775541,1,0,0,0,0,0,0,0,0,0,0
136,0.001834,1.271749,0.002476,0.045078,-0.029211,-0.03849,0.997814,-0.14968,0.725137,0.154826,-0.004438,-0.160455,0.606253,-0.778904,0.015034,0.72992,0.213417,-0.016777,-0.360531,0.509992,0.780797,1,0,0,0,0,0,0,0,0,0,0
137,-0.002712,1.273323,0.001714,0.039056,-0.035948,-0.025576,0.998263,-0.150194,0.724865,0.155055,-0.006675,-0.158945,0.605715,-0.779616,0.015765,0.727904,0.212579,-0.01461,-0.360323,0.517721,0.775834,0,0,0,0,0,0,0,0,1,0,0
138,-0.00281,1.274608,0.000892,0.036372,-0.039935,-0.028163,0.998143,-0.150079,0.724493,0.154995,-0.004998,-0.159455,0.607454,-0.77817,0.016089,0.727672,0.212918,-0.014268,-0.359123,0.51792,0.776264,1,0,0,0,0,0,0,0,0,0,0
139,1.7e-05,1.272631,0.001205,0.041063,-0.034148,-0.032446,0.998046,-0.150134,0.724738,0.155347,-0.01129,-0.1574,0.605615,-0.779954,0.016113,0.727606,0.213399,-0.01305,-0.356569,0.518804,0.776872,1,0,0,0,0,0,0,0,0,0,0
140,-0.00011,1.272895,0.001324,0.041336,-0.033903,-0.033227,0.998017,-0.150107,0.724953,0.154778,-0.009055,-0.158382,0.605787,-0.779651,0.015932,0.727585,0.212826,-0.013764,-0.356057,0.51932,0.77675,1,0,0,0,0,0,0,0,0,0,0
141,0.000193,1.273287,0.001175,0.040888,-0.033784,-0.033242,0.998039,-0.150078,0.724564,0.155113,-0.009176,-0.159752,0.604817,-0.780123,0.016063,0.727447,0.213232,-0.0137,-0.355935,0.519405,0.776751,1,0,0,0,0,0,0,0,0,0,0
142,-4.2e-05,1.27333,0.000354,0.040489,-0.033471,-0.032547,0.998089,-0.149929,0.72501,0.154564,-0.007985,-0.159607,0.605822,-0.779385,0.01593,0.727365,0.213072,-0.014226,-0.35555,0.519534,0.776831,1,0,0,0,0,0,0,0,0,0,0
143,0.000557,1.273699,-0.000317,0.040207,-0.033188,-0.032824,0.998101,-0.149843,0.725335,0.154875,-0.007619,-0.160056,0.605821,-0.779298,0.015689,0.727267,0.21318,-0.013887,-0.356119,0.519545,0.776569,1,0,0,0,0,0,0,0,0,0,0
144,-0.001352,1.273868,-0.000226,0.039579,-0.03599,-0.03056,0.9981,-0.15071,0.724618,0.155343,-0.01289,-0.158472,0.604096,-0.78089,0.015654,0.727372,0.213149,-0.014894,-0.355955,0.519933,0.776366,1,0,0,0,0,0,0,0,0,0,0
145,-0.000497,1.272864,0.000366,0.042636,-0.034581,-0.031783,0.997986,-0.15003,0.724547,0.155013,-0.010005,-0.159048,0.605209,-0.779952,0.016017,0.727636,0.213018,-0.015735,-0.356108,0.519901,0.776301,1,0,0,0,0,0,0,0,0,0,0
146,0.00019,1.27246,0.001144,0.044365,-0.033727,-0.032834,0.997906,-0.15015,0.724732,0.154663,-0.009802,-0.159379,0.604926,-0.780107,0.016059,0.727519,0.212722,-0.016085,-0.356302,0.519939,0.776179,1,0,0,0,0,0,0,0,0,0,0
147,-0.000383,1.273408,0.000748,0.041224,-0.034905,-0.031226,0.998052,-0.15021,0.724335,0.155492,-0.010341,-0.159537,0.604572,-0.780342,0.015304,0.727272,0.212932,-0.018991,-0.35273,0.52562,0.773915,1,0,0,0,0,0,0,0,0,0,0
148,0.006561,1.271139,0.002398,0.047489,-0.022794,-0.047027,0.997504,-0.150118,0.72476,0.155174,-0.010121,-0.159436,0.604854,-0.780147,0.015262,0.727389,0.213105,-0.019772,-0.350914,0.527254,0.77361,1,0,0,0,0,0,0,0,0,0,0
149,0.016086,1.267355,0.003891,0.056991,-0.00372,-0.068271,0.996031,-0.149962,0.724387,0.155147,-0.009599,-0.158986,0.604997,-0.780135,0.015485,0.726239,0.213179,-0.020003,-0.350016,0.52811,0.773427,1,0,0,0,0,0,0,0,0,0,0
150,0.015808,1.26861,0.002904,0.053725,-0.005357,-0.069808,0.996098,-0.150411,0.724386,0.154923,-0.009853,-0.159982,0.604629,-0.780213,0.01496,0.726822,0.212825,-0.020062,-0.349892,0.528429,0.773263,1,0,0,0,0,0,0,0,0,0,0
151,-0.031812,1.279956,-0.006874,0.01816,-0.128048,0.005443,0.991587,-0.150449,0.72547,0.155128,-0.007878,-0.160504,0.602146,-0.782046,0.011524,0.743721,0.216819,-0.055676,-0.33012,0.485215,0.807767,1,0,0,0,0,0,0,0,0,0,0
152,-0.056401,1.254644,-0.00017,0.099212,-0.087451,0.081089,0.987894,-0.192712,1.243823,-0.077228,0.764116,0.226198,-0.063503,-0.600774,0.073599,1.269773,-0.0132,-0.740047,-0.092161,-0.125605,0.654263,0,0,0,0,0,0,0,0,0,1,0
153,-0.044408,1.273737,-0.001604,0.028402,-0.097538,0.055781,0.993261,-0.17473,1.24261,-0.047573,0.80935,0.079616,-0.180689,-0.553142,0.042689,1.075228,0.241485,-0.100432,-0.11303,-0.000848,0.988502,1,0,0,0,0,0,0,0,0,0,0
154,-0.060498,1.270253,-0.007354,0.036911,-0.143935,0.053216,0.987466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0
