time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,cybersickness
103,0.018073,1.21838,0.019538,0.064268,-0.03695,-0.051476,0.995919,-0.176641,0.868607,0.309133,0.031908,0.147806,0.079107,-0.985331,0.094943,0.879888,0.340791,-0.074453,-0.026403,-0.067572,0.994582,1,0,0,0,0,0,0,0,0,0,0
104,0.017586,1.218326,0.019509,0.064308,-0.037539,-0.051809,0.995877,-0.17663,0.868589,0.309248,0.031888,0.147371,0.078909,-0.985413,0.09471,0.879933,0.340995,-0.073363,-0.02721,-0.066774,0.994695,1,0,0,0,0,0,0,0,0,0,0
105,0.018337,1.218483,0.019359,0.063673,-0.036675,-0.052153,0.995932,-0.17684,0.868261,0.309512,0.03177,0.147422,0.079076,-0.985396,0.094512,0.879651,0.341183,-0.073389,-0.02722,-0.066158,0.994734,1,0,0,0,0,0,0,0,0,0,0
106,0.017841,1.21816,0.019569,0.06502,-0.037177,-0.050758,0.995898,-0.176804,0.868379,0.309516,0.031816,0.147594,0.079184,-0.98536,0.094897,0.879839,0.340896,-0.074247,-0.026133,-0.066755,0.99466,1,0,0,0,0,0,0,0,0,0,0
107,0.017903,1.218637,0.019321,0.06372,-0.036913,-0.05158,0.99595,-0.176807,0.868273,0.309464,0.031756,0.147492,0.079298,-0.985368,0.094797,0.879849,0.340922,-0.073896,-0.0266,-0.066389,0.994698,1,0,0,0,0,0,0,0,0,0,0
108,0.01738,1.218348,0.019362,0.064496,-0.037972,-0.051001,0.99589,-0.176705,0.868222,0.309544,0.031393,0.146718,0.079147,-0.985507,0.094561,0.879571,0.341316,-0.072763,-0.027152,-0.065231,0.994843,1,0,0,0,0,0,0,0,0,0,0
109,0.017981,1.218728,0.019346,0.063555,-0.037337,-0.050749,0.995988,-0.176534,0.868462,0.309391,0.03172,0.147519,0.079362,-0.98536,0.09478,0.879858,0.340923,-0.074318,-0.025889,-0.065725,0.99473,1,0,0,0,0,0,0,0,0,0,0
110,0.017302,1.218421,0.019231,0.063704,-0.037882,-0.050999,0.995945,-0.176601,0.868232,0.30973,0.03145,0.146738,0.079506,-0.985473,0.094546,0.879846,0.341259,-0.073227,-0.027086,-0.065248,0.99481,1,0,0,0,0,0,0,0,0,0,0
111,0.017543,1.219033,0.018663,0.062103,-0.037833,-0.050861,0.996055,-0.176818,0.868364,0.309291,0.031342,0.146883,0.079268,-0.985474,0.094558,0.879684,0.340979,-0.073392,-0.026808,-0.06488,0.994829,1,0,0,0,0,0,0,0,0,0,0
112,0.017721,1.218598,0.019047,0.062557,-0.037869,-0.050524,0.996042,-0.176491,0.868418,0.309458,0.031536,0.147423,0.079209,-0.985392,0.094816,0.879661,0.341096,-0.073938,-0.026467,-0.065751,0.994741,1,0,0,0,0,0,0,0,0,0,0
113,0.017208,1.218505,0.019034,0.063601,-0.038401,-0.050455,0.995959,-0.176636,0.868154,0.30944,0.031515,0.147089,0.079174,-0.985446,0.094607,0.879412,0.34104,-0.073065,-0.027116,-0.065418,0.99481,1,0,0,0,0,0,0,0,0,0,0
114,0.01684,1.218482,0.019274,0.06377,-0.039341,-0.0497,0.99595,-0.176604,0.868256,0.309619,0.031105,0.146457,0.079197,-0.985551,0.094399,0.879503,0.341412,-0.072734,-0.027588,-0.064595,0.994875,1,0,0,0,0,0,0,0,0,0,0
115,0.017617,1.21841,0.019497,0.06391,-0.038209,-0.050103,0.995965,-0.176658,0.868254,0.309408,0.03139,0.147111,0.079001,-0.98546,0.094469,0.879436,0.340964,-0.074343,-0.026692,-0.065105,0.994747,1,0,0,0,0,0,0,0,0,0,1
116,0.017304,1.218442,0.019314,0.063667,-0.038649,-0.049938,0.995971,-0.17645,0.868556,0.309221,0.031177,0.146904,0.079,-0.985498,0.09456,0.879386,0.341151,-0.073348,-0.026007,-0.064155,0.994901,1,0,0,0,0,0,0,0,0,0,1
117,0.016962,1.218063,0.019714,0.065198,-0.03931,-0.049973,0.995845,-0.176446,0.868439,0.309387,0.030888,0.146499,0.079191,-0.985552,0.094192,0.879329,0.341157,-0.072775,-0.026607,-0.063511,0.994968,1,0,0,0,0,0,0,0,0,0,1
118,0.01743,1.218212,0.020106,0.065036,-0.03862,-0.050083,0.995877,-0.176726,0.867936,0.309733,0.030965,0.147038,0.079592,-0.985437,0.094627,0.879258,0.341326,-0.074139,-0.025266,-0.064124,0.994863,1,0,0,0,0,0,0,0,0,0,1
119,0.017336,1.217868,0.019808,0.065454,-0.038255,-0.050262,0.995854,-0.176529,0.868302,0.30942,0.031092,0.146934,0.079393,-0.985465,0.094788,0.879154,0.341476,-0.073295,-0.024472,-0.065324,0.994868,1,0,0,0,0,0,0,0,0,0,0
120,0.016616,1.218154,0.019783,0.066061,-0.038814,-0.049855,0.995813,-0.176624,0.868284,0.309421,0.030661,0.146222,0.079586,-0.985568,0.095166,0.879376,0.342009,-0.069154,-0.021858,-0.066644,0.995138,1,0,0,0,0,0,0,0,0,0,0
121,0.017291,1.218286,0.020051,0.065245,-0.037843,-0.050032,0.995895,-0.176639,0.868199,0.309478,0.030944,0.146748,0.079932,-0.985453,0.095311,0.879257,0.341805,-0.070412,-0.020836,-0.06564,0.995138,1,0,0,0,0,0,0,0,0,0,0
122,0.015573,1.218243,0.019657,0.064801,-0.04033,-0.047104,0.99597,-0.176451,0.868438,0.30939,0.030877,0.146386,0.080044,-0.9855,0.094984,0.879508,0.341667,-0.069569,-0.021482,-0.064858,0.995235,1,0,0,0,0,0,0,0,0,0,0
123,0.016179,1.218227,0.019942,0.064715,-0.039943,-0.047548,0.99597,-0.176363,0.868284,0.309413,0.030649,0.146111,0.080429,-0.985517,0.094966,0.879408,0.341596,-0.070167,-0.022334,-0.064573,0.995193,1,0,0,0,0,0,0,0,0,0,0
124,0.016387,1.218263,0.020058,0.064453,-0.039177,-0.048058,0.995993,-0.176663,0.868091,0.309611,0.030925,0.146647,0.080319,-0.985438,0.095165,0.879145,0.341905,-0.070278,-0.020695,-0.064424,0.99523,1,0,0,0,0,0,0,0,0,0,0
125,0.01591,1.21835,0.019807,0.064059,-0.040207,-0.048227,0.995969,-0.176656,0.867944,0.309765,0.030601,0.145938,0.080342,-0.985551,0.094953,0.879105,0.342257,-0.068946,-0.021123,-0.063913,0.995347,1,0,0,0,0,0,0,0,0,0,0
126,0.016962,1.218185,0.019876,0.064088,-0.03867,-0.049481,0.995966,-0.176436,0.868127,0.309331,0.030536,0.146199,0.080749,-0.985481,0.095088,0.87913,0.341839,-0.069466,-0.020789,-0.063654,0.995334,1,0,0,0,0,0,0,0,0,0,0
127,0.015807,1.217371,0.022017,0.067001,-0.039887,-0.047162,0.995839,-0.176304,0.868292,0.309577,0.030368,0.145938,0.081197,-0.985488,0.094526,0.879134,0.341844,-0.070906,-0.020605,-0.060073,0.995459,1,0,0,0,0,0,0,0,0,0,1
128,0.014029,1.216948,0.021212,0.068472,-0.042645,-0.046583,0.995652,-0.176469,0.868152,0.309554,0.030281,0.144809,0.080382,-0.985724,0.09347,0.878851,0.341846,-0.06773,-0.022632,-0.057357,0.995797,1,0,0,0,0,0,0,0,0,0,1
129,0.015328,1.217396,0.021708,0.067538,-0.041609,-0.046555,0.995761,-0.176123,0.868377,0.309415,0.030358,0.145613,0.080474,-0.985596,0.094294,0.878829,0.342015,-0.070108,-0.021191,-0.057602,0.995649,1,0,0,0,0,0,0,0,0,0,1
130,0.015671,1.217402,0.021866,0.067958,-0.04096,-0.046944,0.995741,-0.176153,0.868371,0.309415,0.030385,0.145978,0.080551,-0.985535,0.094273,0.878796,0.342025,-0.070456,-0.02081,-0.057963,0.995612,1,0,0,0,0,0,0,0,0,0,0
131,0.015623,1.217144,0.021958,0.068723,-0.040929,-0.046631,0.995705,-0.176308,0.868125,0.309587,0.03054,0.145996,0.080674,-0.985517,0.094147,0.878775,0.341814,-0.071282,-0.021042,-0.058294,0.995529,1,0,0,0,0,0,0,0,0,0,0
132,0.01385,1.217336,0.021455,0.068363,-0.042898,-0.045594,0.995695,-0.176304,0.86846,0.309388,0.030222,0.144944,0.080328,-0.98571,0.093719,0.87856,0.342205,-0.069057,-0.021955,-0.057371,0.99572,1,0,0,0,0,0,0,0,0,0,0
133,0.01516,1.217389,0.02173,0.068069,-0.041132,-0.046667,0.995739,-0.176012,0.868447,0.309352,0.030292,0.145594,0.081063,-0.985552,0.094193,0.879039,0.341595,-0.071909,-0.021175,-0.057823,0.995509,1,0,0,0,0,0,0,0,0,0,0
134,0.015447,1.217496,0.021759,0.067181,-0.041022,-0.047947,0.995744,-0.176053,0.868477,0.309226,0.030393,0.145792,0.081422,-0.98549,0.094152,0.879091,0.34138,-0.071967,-0.02128,-0.058104,0.995486,0,0,0,0,0,0,0,1,0,0,0
135,0.0143,1.217333,0.021328,0.068079,-0.042701,-0.045365,0.995733,-0.175975,0.868274,0.309268,0.030205,0.145102,0.081339,-0.985605,0.093912,0.878728,0.341696,-0.07003,-0.0214,-0.057128,0.995678,0,0,0,0,0,0,0,1,0,0,0
136,0.015876,1.217417,0.021819,0.067514,-0.040339,-0.047753,0.995758,-0.176127,0.868325,0.309362,0.030414,0.145855,0.081642,-0.985462,0.09415,0.879148,0.341553,-0.071838,-0.020121,-0.058412,0.995501,1,0,0,0,0,0,0,0,0,0,0
137,0.015461,1.217695,0.021557,0.065923,-0.04015,-0.048016,0.99586,-0.176229,0.868155,0.309668,0.03015,0.145533,0.081822,-0.985503,0.094139,0.879044,0.341572,-0.071412,-0.020538,-0.058608,0.995512,0,0,0,0,0,0,0,1,0,0,0
138,0.014572,1.217801,0.021168,0.066226,-0.041338,-0.045974,0.995887,-0.176065,0.868236,0.309471,0.030106,0.145166,0.081997,-0.985544,0.093795,0.878652,0.341851,-0.070298,-0.020925,-0.057219,0.995664,1,0,0,0,0,0,0,0,0,0,0
139,0.015061,1.217565,0.021421,0.066386,-0.040602,-0.046441,0.995885,-0.176004,0.868386,0.309288,0.03016,0.145768,0.082259,-0.985432,0.094162,0.879043,0.34146,-0.071744,-0.019635,-0.058481,0.995514,1,0,0,0,0,0,0,0,0,0,0
140,0.014524,1.218019,0.021203,0.062642,-0.041747,-0.047551,0.996028,-0.176011,0.868176,0.309545,0.030234,0.145115,0.081888,-0.985557,0.093835,0.878983,0.341687,-0.069724,-0.020849,-0.056921,0.995723,0,0,0,0,0,0,0,1,0,0,0
141,0.014849,1.221913,0.019605,0.04642,-0.041374,-0.046003,0.997004,-0.176215,0.868192,0.309363,0.030148,0.145073,0.081385,-0.985607,0.094127,0.87907,0.342005,-0.068097,-0.018202,-0.057662,0.995845,0,0,0,0,0,0,0,1,0,0,0
142,0.014817,1.220194,0.020387,0.053377,-0.041602,-0.045949,0.996649,-0.176232,0.868242,0.309285,0.030245,0.145767,0.081838,-0.985464,0.094206,0.879181,0.34157,-0.070267,-0.018263,-0.058816,0.995625,1,0,0,0,0,0,0,0,0,0,0
143,0.014976,1.220071,0.020631,0.054889,-0.04098,-0.046835,0.996551,-0.176213,0.868393,0.309195,0.030219,0.14591,0.08177,-0.98545,0.094419,0.879327,0.341473,-0.070586,-0.017797,-0.059966,0.995543,1,0,0,0,0,0,0,0,0,0,0
144,0.013589,1.21934,0.02046,0.056246,-0.043317,-0.046175,0.996407,-0.176105,0.868474,0.309233,0.030022,0.144822,0.081632,-0.985627,0.093928,0.879045,0.341832,-0.069494,-0.01865,-0.058734,0.995677,1,0,0,0,0,0,0,0,0,0,1
145,0.014379,1.219699,0.020664,0.055702,-0.042936,-0.045603,0.996481,-0.175746,0.868533,0.309304,0.029984,0.145326,0.082277,-0.985501,0.094352,0.879094,0.34168,-0.071228,-0.018699,-0.058761,0.995552,1,0,0,0,0,0,0,0,0,0,1
146,0.014723,1.220109,0.020619,0.054336,-0.042253,-0.045664,0.996583,-0.175884,0.868376,0.309263,0.030193,0.145614,0.082635,-0.985422,0.094406,0.879065,0.341626,-0.071854,-0.018197,-0.059078,0.995498,1,0,0,0,0,0,0,0,0,0,0
147,0.013261,1.219628,0.020121,0.055896,-0.044217,-0.044151,0.996479,-0.176048,0.868229,0.309305,0.029894,0.144877,0.082377,-0.985561,0.093949,0.878978,0.34149,-0.070198,-0.019205,-0.058267,0.995645,1,0,0,0,0,0,0,0,0,0,0
148,0.014051,1.219623,0.020819,0.057145,-0.04341,-0.044717,0.996419,-0.176182,0.868129,0.309359,0.0297,0.145007,0.082302,-0.985554,0.094099,0.879141,0.341451,-0.070873,-0.018712,-0.058771,0.995577,1,0,0,0,0,0,0,0,0,0,0
149,0.014703,1.219391,0.020973,0.056962,-0.042116,-0.045862,0.996433,-0.175977,0.868448,0.309206,0.029975,0.145774,0.082199,-0.985442,0.094295,0.878983,0.341593,-0.072009,-0.018225,-0.059371,0.995468,1,0,0,0,0,0,0,0,0,0,0
150,0.013624,1.219506,0.020857,0.057173,-0.044011,-0.045003,0.996378,-0.175873,0.868527,0.309171,0.029686,0.144566,0.082466,-0.985606,0.094029,0.878873,0.341758,-0.070881,-0.019592,-0.05838,0.995582,1,0,0,0,0,0,0,0,0,0,0
151,0.014392,1.220014,0.02069,0.055425,-0.043397,-0.045397,0.996486,-0.175867,0.868164,0.309367,0.029568,0.144642,0.082502,-0.985595,0.09407,0.879018,0.341574,-0.071196,-0.019448,-0.058172,0.995575,1,0,0,0,0,0,0,0,0,0,0
152,0.014504,1.220158,0.020517,0.054359,-0.042856,-0.045143,0.996579,-0.176082,0.867909,0.309492,0.029736,0.144989,0.082462,-0.985542,0.094335,0.878991,0.3415,-0.071977,-0.018512,-0.058877,0.995495,1,0,0,0,0,0,0,0,0,0,0
153,0.013713,1.219442,0.020635,0.056546,-0.043068,-0.044718,0.996468,-0.17607,0.867991,0.309484,0.029386,0.143887,0.08217,-0.985739,0.093713,0.878861,0.341511,-0.070511,-0.019889,-0.057901,0.995631,1,0,0,0,0,0,0,0,0,0,0
154,0.013992,1.220193,0.020149,0.054443,-0.043302,-0.044483,0.996585,-0.175989,0.868207,0.30936,0.029498,0.144076,0.082263,-0.9857,0.093902,0.878787,0.341615,-0.071134,-0.019603,-0.057715,0.995603,1,0,0,0,0,0,0,0,0,0,0
155,0.014373,1.219602,0.02081,0.055979,-0.042466,-0.044662,0.996528,-0.175798,0.868294,0.309246,0.029465,0.144518,0.082478,-0.985618,0.09415,0.879233,0.341253,-0.072061,-0.018869,-0.058812,0.995486,1,0,0,0,0,0,0,0,0,0,0
156,0.014475,1.219698,0.020445,0.055144,-0.042813,-0.045285,0.996532,-0.175864,0.868139,0.309262,0.029581,0.144504,0.082663,-0.985602,0.094073,0.879156,0.341126,-0.071961,-0.019318,-0.058567,0.995499,1,0,0,0,0,0,0,0,0,0,0
157,0.01331,1.219773,0.020505,0.05553,-0.044355,-0.044165,0.996493,-0.175892,0.867889,0.309481,0.029386,0.143521,0.082452,-0.985769,0.09363,0.879016,0.34149,-0.070388,-0.020353,-0.057368,0.995661,1,0,0,0,0,0,0,0,0,0,0
158,0.014805,1.219693,0.020873,0.055816,-0.042732,-0.045171,0.996503,-0.175591,0.868337,0.309314,0.029449,0.144145,0.083024,-0.985628,0.094243,0.87908,0.341563,-0.072353,-0.019249,-0.058803,0.995458,1,0,0,0,0,0,0,0,0,0,0
159,0.014563,1.219879,0.020591,0.054882,-0.042712,-0.045173,0.996556,-0.175544,0.868178,0.30921,0.029385,0.143765,0.083671,-0.985631,0.093928,0.879156,0.341192,-0.072112,-0.019863,-0.058005,0.99551,1,0,0,0,0,0,0,0,0,0,0
160,0.013734,1.219655,0.020369,0.055476,-0.044273,-0.044542,0.996483,-0.175531,0.868184,0.309354,0.028953,0.142931,0.083486,-0.98578,0.093615,0.878858,0.341541,-0.070823,-0.020595,-0.056861,0.995654,1,0,0,0,0,0,0,0,0,0,0
161,0.014497,1.219923,0.020752,0.05543,-0.042717,-0.045019,0.996532,-0.175321,0.868081,0.309209,0.02874,0.14291,0.08447,-0.985706,0.094015,0.87886,0.341454,-0.072358,-0.01948,-0.058039,0.995498,1,0,0,0,0,0,0,0,0,0,0
162,0.014834,1.219745,0.020656,0.055319,-0.042506,-0.045496,0.996526,-0.175255,0.868217,0.309189,0.029062,0.143034,0.08451,-0.985675,0.093939,0.879168,0.341221,-0.072492,-0.019809,-0.0579,0.99549,1,0,0,0,0,0,0,0,0,0,0
163,0.013335,1.219419,0.020851,0.056845,-0.04451,-0.043631,0.996436,-0.175386,0.867987,0.309453,0.028533,0.141787,0.083939,-0.985919,0.093592,0.878756,0.341599,-0.07075,-0.020873,-0.056715,0.995662,1,0,0,0,0,0,0,0,0,0,0
164,0.014638,1.219708,0.020997,0.055965,-0.042297,-0.044962,0.996523,-0.175501,0.867972,0.30935,0.028816,0.142835,0.084279,-0.985731,0.093901,0.878891,0.34135,-0.072543,-0.019374,-0.058161,0.99548,1,0,0,0,0,0,0,0,0,0,0
165,0.014046,1.219373,0.020888,0.05638,-0.043114,-0.044849,0.996469,-0.175449,0.867973,0.30941,0.028611,0.142199,0.084394,-0.985819,0.093738,0.878903,0.341405,-0.071825,-0.020237,-0.058197,0.995512,1,0,0,0,0,0,0,0,0,0,0
166,0.014208,1.219487,0.021529,0.057301,-0.043724,-0.044717,0.996396,-0.175085,0.868031,0.309177,0.02838,0.141325,0.084523,-0.98594,0.0937,0.878923,0.341478,-0.071352,-0.020755,-0.057609,0.99557,1,0,0,0,0,0,0,0,0,0,0
167,0.014917,1.219606,0.021433,0.056357,-0.04314,-0.045111,0.996458,-0.175336,0.867833,0.309405,0.02858,0.142067,0.084588,-0.985822,0.094121,0.878825,0.341575,-0.072764,-0.019598,-0.058878,0.995417,1,0,0,0,0,0,0,0,0,0,0
168,0.015479,1.219559,0.021647,0.056291,-0.041316,-0.046251,0.996486,-0.175317,0.867923,0.309305,0.02866,0.14213,0.084694,-0.985802,0.09419,0.878999,0.341219,-0.0731,-0.019514,-0.059214,0.995374,1,0,0,0,0,0,0,0,0,0,0
169,0.013532,1.219074,0.021292,0.057318,-0.044447,-0.044124,0.99639,-0.175113,0.86782,0.309387,0.028332,0.140511,0.084426,-0.986066,0.093424,0.878663,0.341619,-0.070246,-0.021705,-0.056782,0.995676,1,0,0,0,0,0,0,0,0,0,0
170,0.015026,1.219143,0.02169,0.057106,-0.042954,-0.045131,0.996422,-0.175202,0.867846,0.309406,0.028423,0.14161,0.08514,-0.985845,0.093745,0.878864,0.341325,-0.073059,-0.020434,-0.057323,0.995469,1,0,0,0,0,0,0,0,0,0,0
171,0.014788,1.219102,0.021667,0.056923,-0.042875,-0.044878,0.996447,-0.175375,0.867642,0.309436,0.028431,0.142014,0.085044,-0.985795,0.09387,0.879049,0.341109,-0.073706,-0.019787,-0.058175,0.995385,1,0,0,0,0,0,0,0,0,0,0
172,0.013697,1.21914,0.021956,0.056964,-0.045285,-0.044831,0.996341,-0.175138,0.868072,0.309288,0.02837,0.141117,0.084692,-0.985956,0.093546,0.879011,0.3414,-0.071403,-0.02125,-0.056566,0.995616,1,0,0,0,0,0,0,0,0,0,0
173,0.013788,1.220781,0.022769,0.050347,-0.045846,-0.043389,0.996735,-0.175108,0.867922,0.309129,0.02862,0.140328,0.083553,-0.986158,0.09343,0.878527,0.34181,-0.070415,-0.021487,-0.055154,0.99576,1,0,0,0,0,0,0,0,0,0,0
174,0.015063,1.219697,0.02168,0.05487,-0.042818,-0.044954,0.996562,-0.175165,0.867754,0.309206,0.02844,0.141162,0.084319,-0.985979,0.093782,0.878593,0.341318,-0.072633,-0.019633,-0.056006,0.995592,1,0,0,0,0,0,0,0,0,0,0
175,0.015361,1.219861,0.021292,0.053994,-0.041941,-0.045107,0.99664,-0.175,0.868172,0.308942,0.028555,0.141387,0.085106,-0.985876,0.093885,0.879072,0.340912,-0.073215,-0.019168,-0.056979,0.995503,1,0,0,0,0,0,0,0,0,0,0
176,0.013705,1.218835,0.02253,0.057664,-0.04433,-0.044119,0.996375,-0.174751,0.867878,0.30903,0.02781,0.139111,0.084957,-0.986234,0.093278,0.878709,0.341328,-0.070639,-0.021419,-0.055294,0.995738,1,0,0,0,0,0,0,0,0,0,0
177,0.014457,1.219726,0.021772,0.055129,-0.043825,-0.044146,0.99654,-0.174901,0.86787,0.309078,0.02824,0.140814,0.085109,-0.985967,0.09388,0.878795,0.341052,-0.072687,-0.019455,-0.056316,0.995574,1,0,0,0,0,0,0,0,0,0,0
178,0.014839,1.219596,0.021992,0.055483,-0.043188,-0.044372,0.996538,-0.174875,0.868114,0.309196,0.028039,0.140943,0.085175,-0.985948,0.093951,0.878936,0.341338,-0.07317,-0.019038,-0.056861,0.995515,1,0,0,0,0,0,0,0,0,0,0
179,0.013855,1.219121,0.022104,0.056989,-0.044191,-0.043846,0.996432,-0.174906,0.867862,0.309394,0.027571,0.139365,0.085132,-0.98619,0.093387,0.878679,0.34157,-0.070531,-0.021032,-0.055502,0.995742,1,0,0,0,0,0,0,0,0,0,0
180,0.014336,1.219514,0.022146,0.05551,-0.043844,-0.043945,0.996527,-0.174886,0.867962,0.309165,0.027789,0.140201,0.085357,-0.986045,0.093667,0.878738,0.341317,-0.072514,-0.019901,-0.0564,0.995573,1,0,0,0,0,0,0,0,0,0,0
181,0.015196,1.219098,0.022423,0.05672,-0.042667,-0.045373,0.996446,-0.17483,0.867955,0.308925,0.028142,0.140755,0.085544,-0.98594,0.093942,0.878865,0.341079,-0.073698,-0.019364,-0.05731,0.995444,1,0,0,0,0,0,0,0,0,0,0
182,0.013569,1.219124,0.022249,0.057621,-0.045178,-0.044047,0.996343,-0.174909,0.868067,0.309256,0.027591,0.139996,0.085045,-0.986107,0.09337,0.879024,0.341392,-0.071144,-0.021322,-0.055834,0.995674,1,0,0,0,0,0,0,0,0,0,0
183,0.015463,1.219167,0.022485,0.056786,-0.042512,-0.046254,0.996408,-0.175082,0.867912,0.309096,0.027802,0.140922,0.085441,-0.985935,0.09375,0.87883,0.341224,-0.07338,-0.019795,-0.057258,0.995462,1,0,0,0,0,0,0,0,0,0,0
184,0.015036,1.219282,0.022023,0.056717,-0.042536,-0.045109,0.996463,-0.174879,0.868114,0.308897,0.028032,0.141165,0.085299,-0.985906,0.093941,0.878938,0.340953,-0.073446,-0.019732,-0.057106,0.995467,1,0,0,0,0,0,0,0,0,0,0
185,0.013714,1.219075,0.022278,0.057166,-0.044025,-0.043659,0.996438,-0.174621,0.867799,0.309182,0.027428,0.139013,0.086245,-0.986147,0.093402,0.878687,0.341284,-0.071783,-0.020984,-0.05575,0.99564,1,0,0,0,0,0,0,0,0,0,0
186,0.014877,1.219635,0.022195,0.0559,-0.043415,-0.044646,0.996492,-0.174521,0.867787,0.309169,0.027522,0.139615,0.086918,-0.986,0.09386,0.879058,0.341005,-0.073554,-0.019603,-0.057393,0.995446,1,0,0,0,0,0,0,0,0,0,0
187,0.014565,1.219296,0.022115,0.056639,-0.043671,-0.04476,0.996434,-0.174326,0.867996,0.308968,0.027364,0.139095,0.087075,-0.986064,0.093751,0.879033,0.341003,-0.073135,-0.020358,-0.057098,0.995478,1,0,0,0,0,0,0,0,0,0,0
188,0.014458,1.21936,0.022044,0.055876,-0.044148,-0.044555,0.996466,-0.17446,0.867794,0.309068,0.027255,0.138367,0.087209,-0.986158,0.093503,0.878804,0.34119,-0.072571,-0.02081,-0.056245,0.995559,1,0,0,0,0,0,0,0,0,0,0
189,0.014822,1.219409,0.02248,0.05609,-0.043794,-0.044378,0.996477,-0.174413,0.867643,0.309384,0.027274,0.138619,0.087892,-0.986061,0.094018,0.878909,0.341358,-0.07371,-0.019537,-0.057468,0.995431,1,0,0,0,0,0,0,0,0,0,0
190,0.013611,1.219047,0.022091,0.05683,-0.044926,-0.043927,0.996405,-0.174372,0.867713,0.309017,0.027411,0.137992,0.087804,-0.986153,0.093575,0.878888,0.34105,-0.072303,-0.019984,-0.056264,0.995594,1,0,0,0,0,0,0,0,0,0,0
191,0.01468,1.219477,0.022087,0.056225,-0.044068,-0.044337,0.996459,-0.174309,0.867727,0.308983,0.027321,0.138433,0.088141,-0.986063,0.093865,0.878781,0.341377,-0.072351,-0.01865,-0.056618,0.995596,1,0,0,0,0,0,0,0,0,0,1
192,0.014776,1.218775,0.023101,0.058683,-0.043914,-0.044303,0.996326,-0.174308,0.867691,0.309149,0.027474,0.138678,0.088179,-0.986021,0.094042,0.878659,0.341331,-0.073316,-0.01896,-0.05717,0.995488,1,0,0,0,0,0,0,0,0,0,1
193,0.013504,1.219229,0.022298,0.057516,-0.045831,-0.042997,0.996365,-0.1745,0.867628,0.309196,0.027147,0.137671,0.087978,-0.986189,0.093361,0.878553,0.341327,-0.071369,-0.020484,-0.055651,0.995686,1,0,0,0,0,0,0,0,0,0,0
194,0.014808,1.21927,0.022725,0.057032,-0.043824,-0.04394,0.996442,-0.174377,0.867818,0.309128,0.027224,0.138323,0.088345,-0.986063,0.093818,0.878722,0.341329,-0.07316,-0.019004,-0.056617,0.995531,1,0,0,0,0,0,0,0,0,0,0
195,0.013227,1.219216,0.022276,0.056669,-0.046235,-0.042733,0.996406,-0.174315,0.867992,0.30904,0.02723,0.13764,0.088093,-0.986181,0.093249,0.878568,0.341485,-0.072206,-0.019487,-0.054771,0.995694,1,0,0,0,0,0,0,0,0,0,0
196,0.014546,1.219173,0.022906,0.057349,-0.044419,-0.043814,0.996403,-0.174039,0.867825,0.309044,0.027025,0.137963,0.088684,-0.986089,0.093862,0.878467,0.341511,-0.073509,-0.019124,-0.056434,0.995513,1,0,0,0,0,0,0,0,0,0,0
197,0.014916,1.21925,0.022613,0.056344,-0.043877,-0.044191,0.996467,-0.174083,0.86801,0.308884,0.027327,0.138491,0.088474,-0.986025,0.093948,0.878475,0.341349,-0.074261,-0.018487,-0.056483,0.995466,1,0,0,0,0,0,0,0,0,0,0
198,0.013304,1.218873,0.022704,0.058216,-0.046098,-0.042997,0.996312,-0.174291,0.867687,0.309148,0.026972,0.137261,0.08806,-0.986244,0.093415,0.87859,0.341353,-0.071988,-0.020373,-0.055315,0.995662,1,0,0,0,0,0,0,0,0,0,0
199,0.014651,1.219233,0.022907,0.057319,-0.044822,-0.043721,0.996391,-0.174074,0.867946,0.308983,0.027058,0.138268,0.088435,-0.986068,0.09401,0.878606,0.341366,-0.074136,-0.018716,-0.056467,0.995472,1,0,0,0,0,0,0,0,0,0,0
200,0.014555,1.218917,0.022953,0.057769,-0.044186,-0.044197,0.996372,-0.174242,0.867607,0.309371,0.026946,0.137858,0.088559,-0.986117,0.093902,0.878734,0.341431,-0.07353,-0.019204,-0.056788,0.99549,1,0,0,0,0,0,0,0,0,0,0
201,0.013587,1.218816,0.022825,0.058137,-0.04571,-0.042197,0.996369,-0.174045,0.867751,0.309096,0.026951,0.137613,0.088475,-0.986159,0.093609,0.878846,0.341031,-0.073021,-0.019181,-0.055968,0.995574,1,0,0,0,0,0,0,0,0,0,0
202,0.014836,1.21897,0.023224,0.057678,-0.043703,-0.043719,0.99642,-0.174126,0.867975,0.308944,0.026896,0.138028,0.088471,-0.986102,0.094031,0.878686,0.341325,-0.074333,-0.018058,-0.056873,0.995447,1,0,0,0,0,0,0,0,0,0,0
203,0.013958,1.219041,0.02257,0.057601,-0.044642,-0.043844,0.996377,-0.174178,0.867736,0.309001,0.026932,0.137344,0.088444,-0.986199,0.093309,0.878685,0.34111,-0.072817,-0.019423,-0.054877,0.995645,1,0,0,0,0,0,0,0,0,0,0
