time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,cybersickness
194,-0.006075,1.195428,0.003671,0.06604,-0.026119,-0.073763,0.994744,-0.138307,0.70317,0.259321,-0.272916,0.234308,-0.226823,-0.905079,-0.113643,0.727518,0.039768,-0.106891,-0.585196,0.301985,0.744933,1,0,0,0,0,0,0,0,0,0,0
195,-0.006931,1.195771,0.003379,0.065666,-0.028518,-0.071372,0.994877,-0.138936,0.702436,0.25986,-0.273867,0.233466,-0.227546,-0.904828,-0.114366,0.725427,0.04183,-0.098056,-0.588061,0.293297,0.74736,1,0,0,0,0,0,0,0,0,0,0
196,-0.007978,1.196964,0.001322,0.065168,-0.030712,-0.069165,0.995001,-0.139092,0.70105,0.260517,-0.275087,0.233629,-0.228044,-0.90429,-0.114269,0.725294,0.042489,-0.100879,-0.587739,0.2944,0.746803,1,0,0,0,0,0,0,0,0,0,1
197,-0.007803,1.196136,0.00313,0.066816,-0.032194,-0.070418,0.994757,-0.139508,0.698928,0.261446,-0.274885,0.233894,-0.227166,-0.904504,-0.11424,0.725203,0.042173,-0.098193,-0.588176,0.293501,0.747171,1,0,0,0,0,0,0,0,0,0,1
198,-0.006393,1.195687,0.002575,0.068138,-0.030064,-0.070709,0.994713,-0.13956,0.697805,0.261307,-0.275478,0.232367,-0.225587,-0.905112,-0.113969,0.725356,0.042061,-0.093437,-0.587946,0.292645,0.748297,1,0,0,0,0,0,0,0,0,0,1
199,-0.006537,1.197251,0.002242,0.065503,-0.032089,-0.070086,0.994871,-0.139737,0.698232,0.261621,-0.275692,0.231819,-0.22648,-0.904965,-0.114396,0.725334,0.042856,-0.092821,-0.588089,0.291925,0.748542,1,0,0,0,0,0,0,0,0,0,1
200,-0.007168,1.19954,-0.001389,0.062047,-0.032327,-0.066951,0.9953,-0.14044,0.698541,0.261855,-0.2771,0.23221,-0.228418,-0.903947,-0.114471,0.725723,0.04494,-0.087807,-0.58799,0.289009,0.750354,1,0,0,0,0,0,0,0,0,0,1
201,-0.005169,1.200593,-0.002398,0.054473,-0.031369,-0.067765,0.995719,-0.140552,0.697838,0.261718,-0.276044,0.232104,-0.227076,-0.904635,-0.114046,0.725531,0.044282,-0.086188,-0.587072,0.288138,0.751595,1,0,0,0,0,0,0,0,0,0,1
202,-0.005744,1.19928,-0.000787,0.058458,-0.031216,-0.06713,0.995541,-0.140548,0.697953,0.261752,-0.275275,0.231969,-0.226325,-0.905092,-0.114178,0.725103,0.04417,-0.084873,-0.586265,0.28783,0.752492,1,0,0,0,0,0,0,0,0,0,1
203,-0.006226,1.199762,-0.00043,0.059245,-0.032758,-0.064809,0.995599,-0.140559,0.697571,0.26169,-0.274829,0.232038,-0.225762,-0.90535,-0.114163,0.725057,0.043637,-0.084596,-0.585801,0.287919,0.75285,1,0,0,0,0,0,0,0,0,0,1
204,-0.005465,1.199923,-0.000674,0.056447,-0.032512,-0.065074,0.995752,-0.140535,0.697924,0.261832,-0.275185,0.231409,-0.226389,-0.905247,-0.113981,0.725201,0.044149,-0.083948,-0.585301,0.287969,0.753293,1,0,0,0,0,0,0,0,0,0,1
205,-0.00462,1.200174,-0.001891,0.056805,-0.032088,-0.06682,0.99563,-0.141096,0.697584,0.26186,-0.276736,0.231545,-0.228431,-0.904226,-0.114235,0.725293,0.0446,-0.083294,-0.585694,0.28788,0.753093,1,0,0,0,0,0,0,0,0,0,1
206,-0.002644,1.201746,-0.002563,0.051783,-0.02841,-0.069618,0.995824,-0.14148,0.69685,0.262705,-0.277595,0.232283,-0.229395,-0.903528,-0.114051,0.725328,0.045946,-0.082954,-0.586997,0.286109,0.752792,1,0,0,0,0,0,0,0,0,0,1
207,-0.001363,1.201215,-0.002162,0.05157,-0.028855,-0.07231,0.99563,-0.141749,0.696738,0.26239,-0.276894,0.232624,-0.227459,-0.904145,-0.114267,0.724994,0.045549,-0.081462,-0.58652,0.283382,0.754357,1,0,0,0,0,0,0,0,0,0,1
208,-0.001078,1.201145,-0.000821,0.051256,-0.032221,-0.072537,0.995526,-0.153824,0.698444,0.265594,-0.273705,0.252266,-0.235857,-0.897674,-0.109468,0.726096,0.057622,-0.057414,-0.56934,0.264491,0.776274,1,0,0,0,0,0,0,0,0,0,0
209,0.010489,1.200705,0.000322,0.048462,-0.013759,-0.082198,0.995342,-0.148846,0.693902,0.265003,-0.282284,0.245404,-0.227282,-0.89913,0.092702,0.782633,0.318211,0.020535,0.164159,0.153407,0.974216,1,0,0,0,0,0,0,0,0,0,0
210,0.006963,1.198358,0.002579,0.058621,-0.019906,-0.077161,0.995095,-0.148621,0.694103,0.265025,-0.283634,0.244272,-0.225994,-0.899339,0.093332,0.783275,0.316203,0.028238,0.160091,0.14212,0.976409,1,0,0,0,0,0,0,0,0,0,0
211,0.004153,1.199526,0.001549,0.05628,-0.026055,-0.073631,0.995355,-0.148445,0.694094,0.265356,-0.28446,0.244001,-0.225873,-0.899182,0.092664,0.784128,0.316034,0.029615,0.159595,0.142657,0.976372,1,0,0,0,0,0,0,0,0,0,0
212,0.004606,1.199211,0.002302,0.057338,-0.02627,-0.073725,0.995282,-0.14817,0.694234,0.265101,-0.28429,0.243896,-0.224988,-0.899486,0.092901,0.784489,0.315675,0.028992,0.16004,0.141525,0.976482,1,0,0,0,0,0,0,0,0,0,0
213,0.003968,1.199126,0.002217,0.057943,-0.027447,-0.07257,0.9953,-0.148103,0.693912,0.265215,-0.284359,0.243877,-0.224505,-0.89959,0.093081,0.784859,0.315141,0.029766,0.160644,0.139812,0.976606,1,0,0,0,0,0,0,0,0,0,0
214,0.003033,1.198541,0.002976,0.06047,-0.030334,-0.070636,0.995205,-0.148137,0.69341,0.26528,-0.284178,0.243691,-0.224373,-0.89973,0.093214,0.783573,0.315681,0.030071,0.160992,0.1377,0.97684,1,0,0,0,0,0,0,0,0,0,0
215,0.002861,1.198665,0.003219,0.060238,-0.030614,-0.07058,0.995215,-0.148045,0.693566,0.265548,-0.284433,0.243778,-0.224232,-0.899661,0.093902,0.782438,0.316763,0.029934,0.161175,0.13745,0.976849,1,0,0,0,0,0,0,0,0,0,0
216,0.003472,1.198781,0.00306,0.059418,-0.029256,-0.071899,0.995211,-0.147929,0.693555,0.265557,-0.284233,0.243689,-0.223763,-0.899865,0.094101,0.78161,0.317278,0.03006,0.161056,0.136518,0.976996,1,0,0,0,0,0,0,0,0,0,0
217,0.003815,1.198957,0.002969,0.058593,-0.028715,-0.072208,0.995253,-0.147854,0.693622,0.265374,-0.284295,0.243497,-0.223341,-0.900003,0.094484,0.780035,0.318321,0.030388,0.160799,0.134881,0.977255,1,0,0,0,0,0,0,0,0,0,0
218,0.003302,1.199015,0.002852,0.058751,-0.029657,-0.070577,0.995333,-0.147856,0.693828,0.265544,-0.284478,0.243698,-0.22331,-0.899898,0.094455,0.779723,0.318458,0.028038,0.160849,0.13742,0.976963,1,0,0,0,0,0,0,0,0,0,0
219,0.004992,1.199325,0.00274,0.056901,-0.021926,-0.067823,0.995832,-0.147746,0.69365,0.26554,-0.284123,0.243644,-0.222937,-0.900118,0.092981,0.779965,0.317927,0.022584,0.159739,0.146565,0.975957,1,0,0,0,0,0,0,0,0,0,0
220,0.003026,1.198653,0.002919,0.060028,-0.024361,-0.06566,0.995737,-0.14756,0.693568,0.26536,-0.284696,0.243612,-0.222998,-0.89993,0.090198,0.779345,0.318292,0.017781,0.152107,0.158294,0.975444,1,0,0,0,0,0,0,0,0,0,0
221,0.003438,1.198698,0.003566,0.060371,-0.025115,-0.06444,0.995777,-0.147236,0.693894,0.26563,-0.284318,0.243437,-0.222546,-0.900208,0.089193,0.779652,0.317643,0.007584,0.146502,0.163057,0.97565,1,0,0,0,0,0,0,0,0,0,1
222,0.003937,1.199105,0.003403,0.059161,-0.024734,-0.064608,0.995848,-0.147537,0.693681,0.265337,-0.284111,0.243473,-0.222292,-0.900327,0.087554,0.779905,0.31725,0.010485,0.145805,0.175118,0.973635,1,0,0,0,0,0,0,0,0,0,1
223,0.00144,1.198678,0.003491,0.060736,-0.027684,-0.062099,0.995836,-0.147509,0.693492,0.265891,-0.285022,0.243501,-0.222816,-0.899902,0.088513,0.779225,0.317793,0.016532,0.136639,0.157304,0.977912,1,0,0,0,0,0,0,0,0,0,1
224,-0.000694,1.202036,0.004487,0.044341,-0.043387,-0.060435,0.996242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1
225,-0.004417,1.201525,0.00278,0.044729,-0.049476,-0.05319,0.996355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0
