time,h_pos_x,h_pos_y,h_pos_z,h_rot_x,h_rot_y,h_rot_z,h_rot_w,l_pos_x,l_pos_y,l_pos_z,l_rot_x,l_rot_y,l_rot_z,l_rot_w,r_pos_x,r_pos_y,r_pos_z,r_rot_x,r_rot_y,r_rot_z,r_rot_w,pose_idle,pose_looking_up,pose_looking_down,pose_looking_left,pose_looking_right,pose_head_tilt_left,pose_head_tilt_right,pose_nodding,pose_shaking_no,pose_tilting_side,Cybersickness,Comments
80,-0.00582,1.115205,-0.024001,0.094936,0.023761,0.032783,-0.99466,-0.027824,0.670188,0.205163,0.263393,0.061542,0.030308,0.962246,0.126518,0.675358,0.158081,0.21438,-0.004624,-0.044571,0.975722,0,0,0,0,0,0,0,1,0,0,0,No symptoms
81,-0.00654,1.11568,-0.024197,0.096448,0.026077,0.032011,-0.994481,-0.027966,0.670879,0.205215,0.263152,0.060785,0.030643,0.96235,0.127211,0.675881,0.158112,0.213138,-0.004104,-0.044337,0.976007,0,0,0,0,0,0,0,1,0,0,0,No symptoms
82,-0.006674,1.11546,-0.024778,0.096199,0.026053,0.032301,-0.994497,-0.02812,0.670352,0.205021,0.263243,0.061106,0.030529,0.962308,0.126814,0.675816,0.157663,0.213107,-0.004635,-0.044208,0.976017,0,0,0,0,0,0,0,1,0,0,0,No symptoms
83,-0.006184,1.116071,-0.024649,0.097552,0.025202,0.032644,-0.994376,-0.02774,0.670469,0.204849,0.263354,0.061313,0.030258,0.962273,0.126988,0.675942,0.157946,0.212864,-0.004705,-0.04392,0.976083,1,0,0,0,0,0,0,0,0,0,0,No symptoms
84,-0.00767,1.115259,-0.02464,0.095132,0.027679,0.030187,-0.994622,-0.027947,0.670283,0.204837,0.26347,0.061758,0.030975,0.96219,0.181809,0.682177,0.162716,0.128879,0.261807,0.061238,0.954514,1,0,0,0,0,0,0,0,0,0,0,No symptoms
85,-0.007157,1.115103,-0.023974,0.094224,0.026753,0.031475,-0.994694,-0.027692,0.66997,0.205079,0.263294,0.062174,0.030361,0.962231,0.162343,0.662669,0.16656,0.26047,0.170458,-0.046981,0.949154,1,0,0,0,0,0,0,0,0,0,0,No symptoms
86,-0.005453,1.114634,-0.023642,0.091973,0.023809,0.03424,-0.994888,-0.027415,0.669747,0.204759,0.263741,0.062298,0.02976,0.96212,0.136278,0.667691,0.160435,0.25572,0.045723,-0.087386,0.961707,1,0,0,0,0,0,0,0,0,0,0,No symptoms
87,-0.005354,1.114149,-0.023924,0.091146,0.023963,0.033781,-0.994976,-0.02692,0.66958,0.204015,0.264898,0.062942,0.029436,0.96177,0.135155,0.666504,0.160054,0.256708,0.042201,-0.086212,0.961711,0,0,0,0,0,0,0,1,0,0,0,No symptoms
88,-0.005671,1.11614,-0.024527,0.096509,0.024689,0.032935,-0.994481,-0.027171,0.669801,0.204606,0.264778,0.062299,0.029612,0.961839,0.134911,0.6661,0.160318,0.257257,0.039154,-0.085712,0.961738,0,0,0,0,0,0,0,1,0,0,0,No symptoms
89,-0.00481,1.114916,-0.024402,0.094043,0.02293,0.034381,-0.99471,-0.026762,0.669608,0.203981,0.265406,0.062652,0.029462,0.961648,0.134627,0.666062,0.160009,0.25692,0.037881,-0.085473,0.9619,0,0,0,0,0,0,0,1,0,0,0,No symptoms
